code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,team_a_xG_rolling_4,team_a_deep_rolling_4,team_a_xGA_rolling_4,team_a_deep_allowed_rolling_4,team_a_xG_rolling_16,team_a_deep_rolling_16,team_a_xGA_rolling_16,team_a_deep_allowed_rolling_16,team_h_xG_rolling_4,team_h_deep_rolling_4,team_h_xGA_rolling_4,team_h_deep_allowed_rolling_4,team_h_xG_rolling_16,team_h_deep_rolling_16,team_h_xGA_rolling_16,team_h_deep_allowed_rolling_16
2293115,31,True,True,306,2023-04-16,90,False,True,14,2,16,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 342}, {'value': 1, 'element': 609}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 345}, {'value': 1, 'element': 609}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 330}, {'value': 1, 'element': 701}], 'h': [{'value': 1, 'element': 295}, {'value': 1, 'element': 536}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 5, 'element': 729}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 609}, {'value': 2, 'element': 342}, {'value': 1, 'element': 337}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 38, 'element': 609}, {'value': 37, 'element': 342}, {'value': 30, 'element': 337}, {'value': 28, 'element': 330}, {'value': 26, 'element': 341}, {'value': 24, 'element': 327}, {'value': 24, 'element': 333}, {'value': 18, 'element': 519}, {'value': 13, 'element': 593}, {'value': 6, 'element': 345}, {'value': 5, 'element': 331}, {'value': 2, 'element': 340}, {'value': -5, 'element': 701}], 'h': [{'value': 18, 'element': 729}, {'value': 16, 'element': 602}, {'value': 13, 'element': 385}, {'value': 11, 'element': 703}, {'value': 10, 'element': 730}, {'value': 8, 'element': 295}, {'value': 8, 'element': 507}, {'value': 8, 'element': 582}, {'value': 7, 'element': 493}, {'value': 4, 'element': 397}, {'value': 3, 'element': 527}, {'value': 2, 'element': 391}, {'value': 2, 'element': 585}, {'value': 1, 'element': 394}, {'value': -1, 'element': 536}]}]",3,2,75216,1.6938295,10.75,1.52658075,5.25,1.988561625,10.0625,1.391936875,5.9375,0.623191,3.25,1.68591725,10.0,0.9168559375,4.125,1.67257,9.5
2293113,31,True,True,304,2023-04-17,90,False,True,12,6,24,1,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 283}, {'value': 2, 'element': 288}, {'value': 1, 'element': 297}, {'value': 1, 'element': 680}], 'h': [{'value': 1, 'element': 508}]}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 285}, {'value': 1, 'element': 275}, {'value': 1, 'element': 288}, {'value': 1, 'element': 291}, {'value': 1, 'element': 680}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 282}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 281}], 'h': [{'value': 1, 'element': 238}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 288}, {'value': 2, 'element': 283}, {'value': 1, 'element': 285}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 61, 'element': 288}, {'value': 45, 'element': 283}, {'value': 43, 'element': 285}, {'value': 36, 'element': 680}, {'value': 27, 'element': 275}, {'value': 27, 'element': 297}, {'value': 25, 'element': 291}, {'value': 19, 'element': 290}, {'value': 16, 'element': 284}, {'value': 14, 'element': 280}, {'value': 12, 'element': 281}, {'value': 12, 'element': 282}, {'value': 3, 'element': 277}, {'value': 3, 'element': 279}, {'value': 3, 'element': 293}, {'value': 2, 'element': 274}], 'h': [{'value': 20, 'element': 508}, {'value': 17, 'element': 235}, {'value': 15, 'element': 233}, {'value': 15, 'element': 245}, {'value': 13, 'element': 720}, {'value': 11, 'element': 238}, {'value': 10, 'element': 230}, {'value': 7, 'element': 239}, {'value': 7, 'element': 244}, {'value': 6, 'element': 240}, {'value': 5, 'element': 246}, {'value': 4, 'element': 700}, {'value': 3, 'element': 224}, {'value': -1, 'element': 225}]}]",4,2,75214,1.8237895,10.5,1.9597625,8.0,2.091341125,9.6875,1.5981338125,5.625,1.40143475,7.0,2.4749617500000003,6.75,1.0587435625,6.1875,1.8067259375,6.625
2293121,32,True,True,311,2023-04-21,90,False,True,17,3,1,3,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 400}, {'value': 1, 'element': 623}, {'value': 1, 'element': 693}], 'h': [{'value': 1, 'element': 7}, {'value': 1, 'element': 13}, {'value': 1, 'element': 19}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 423}, {'value': 1, 'element': 693}], 'h': [{'value': 1, 'element': 10}, {'value': 1, 'element': 13}, {'value': 1, 'element': 23}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 408}, {'value': 1, 'element': 409}, {'value': 1, 'element': 416}, {'value': 1, 'element': 417}, {'value': 1, 'element': 693}], 'h': [{'value': 1, 'element': 313}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 422}], 'h': [{'value': 3, 'element': 15}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 693}], 'h': [{'value': 3, 'element': 13}, {'value': 2, 'element': 19}]}, {'identifier': 'bps', 'a': [{'value': 29, 'element': 693}, {'value': 25, 'element': 423}, {'value': 24, 'element': 400}, {'value': 22, 'element': 407}, {'value': 20, 'element': 623}, {'value': 12, 'element': 422}, {'value': 11, 'element': 321}, {'value': 11, 'element': 406}, {'value': 7, 'element': 417}, {'value': 6, 'element': 410}, {'value': 5, 'element': 413}, {'value': 3, 'element': 408}, {'value': 3, 'element': 409}, {'value': 3, 'element': 731}, {'value': 1, 'element': 416}, {'value': 1, 'element': 732}], 'h': [{'value': 44, 'element': 13}, {'value': 40, 'element': 19}, {'value': 25, 'element': 7}, {'value': 22, 'element': 10}, {'value': 18, 'element': 16}, {'value': 14, 'element': 6}, {'value': 13, 'element': 5}, {'value': 11, 'element': 15}, {'value': 11, 'element': 23}, {'value': 7, 'element': 313}, {'value': 4, 'element': 111}, {'value': 3, 'element': 11}, {'value': 3, 'element': 25}, {'value': -6, 'element': 28}]}]",2,4,75221,1.0025702500000002,6.25,1.8028525,7.0,0.915119875,4.75,1.42805,7.4375,2.2713225,7.5,2.0726547500000003,8.5,2.10864425,12.4375,1.43663289375,6.1875
2293125,32,True,True,316,2023-04-22,90,False,True,24,1,9,2,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 212}, {'value': 1, 'element': 346}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 227}], 'h': [{'value': 1, 'element': 614}]}, {'identifier': 'own_goals', 'a': [], 'h': [{'value': 1, 'element': 220}]}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 221}, {'value': 1, 'element': 245}, {'value': 1, 'element': 691}, {'value': 1, 'element': 720}], 'h': [{'value': 1, 'element': 220}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 238}], 'h': [{'value': 2, 'element': 2}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 238}], 'h': [{'value': 3, 'element': 346}, {'value': 2, 'element': 212}]}, {'identifier': 'bps', 'a': [{'value': 18, 'element': 238}, {'value': 15, 'element': 221}, {'value': 15, 'element': 230}, {'value': 11, 'element': 244}, {'value': 9, 'element': 227}, {'value': 8, 'element': 240}, {'value': 6, 'element': 233}, {'value': 5, 'element': 224}, {'value': 4, 'element': 225}, {'value': 4, 'element': 720}, {'value': 3, 'element': 246}, {'value': 3, 'element': 508}, {'value': 3, 'element': 619}, {'value': 2, 'element': 245}, {'value': 2, 'element': 691}], 'h': [{'value': 27, 'element': 346}, {'value': 26, 'element': 212}, {'value': 16, 'element': 209}, {'value': 16, 'element': 215}, {'value': 13, 'element': 2}, {'value': 13, 'element': 201}, {'value': 12, 'element': 614}, {'value': 10, 'element': 217}, {'value': 9, 'element': 211}, {'value': 4, 'element': 200}, {'value': 3, 'element': 204}, {'value': 3, 'element': 726}, {'value': 2, 'element': 618}, {'value': 1, 'element': 562}]}]",2,2,75226,1.27957975,6.75,2.4477567500000004,7.25,1.093976625,5.875,1.7124928125,6.625,0.89949575,7.0,2.31483,9.75,1.1640611875,5.5625,1.8012544375,7.25
2293122,32,True,True,313,2023-04-22,90,False,True,2,1,4,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 46}], 'h': [{'value': 1, 'element': 80}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 42}], 'h': [{'value': 1, 'element': 95}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 46}, {'value': 1, 'element': 538}], 'h': [{'value': 1, 'element': 79}, {'value': 1, 'element': 86}, {'value': 1, 'element': 688}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 31}, {'value': 2, 'element': 35}], 'h': [{'value': 1, 'element': 81}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 46}], 'h': [{'value': 3, 'element': 80}, {'value': 2, 'element': 95}]}, {'identifier': 'bps', 'a': [{'value': 26, 'element': 46}, {'value': 18, 'element': 42}, {'value': 14, 'element': 39}, {'value': 14, 'element': 44}, {'value': 10, 'element': 31}, {'value': 9, 'element': 32}, {'value': 8, 'element': 33}, {'value': 8, 'element': 35}, {'value': 8, 'element': 479}, {'value': 5, 'element': 37}, {'value': 5, 'element': 694}, {'value': 4, 'element': 538}, {'value': 2, 'element': 40}, {'value': 1, 'element': 34}], 'h': [{'value': 33, 'element': 80}, {'value': 26, 'element': 95}, {'value': 17, 'element': 526}, {'value': 13, 'element': 92}, {'value': 9, 'element': 81}, {'value': 9, 'element': 85}, {'value': 6, 'element': 88}, {'value': 6, 'element': 510}, {'value': 4, 'element': 83}, {'value': 3, 'element': 580}, {'value': 2, 'element': 86}, {'value': 1, 'element': 89}, {'value': -1, 'element': 688}, {'value': -2, 'element': 93}]}]",2,3,75223,1.2781459999999998,8.25,0.92734375,7.0,1.3981961875,7.625,1.5663415625,5.75,1.375575,3.75,1.7316225,8.75,1.532967,6.3125,1.2502555,7.25
2293124,32,True,True,315,2023-04-22,90,False,True,8,0,7,0,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 191}], 'h': [{'value': 1, 'element': 170}]}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 192}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 182}], 'h': [{'value': 5, 'element': 175}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 194}], 'h': [{'value': 3, 'element': 175}, {'value': 1, 'element': 156}]}, {'identifier': 'bps', 'a': [{'value': 32, 'element': 194}, {'value': 27, 'element': 182}, {'value': 25, 'element': 199}, {'value': 24, 'element': 180}, {'value': 17, 'element': 192}, {'value': 12, 'element': 570}, {'value': 12, 'element': 611}, {'value': 11, 'element': 186}, {'value': 6, 'element': 534}, {'value': 3, 'element': 110}, {'value': 2, 'element': 189}, {'value': 2, 'element': 193}, {'value': -2, 'element': 191}], 'h': [{'value': 34, 'element': 175}, {'value': 28, 'element': 156}, {'value': 27, 'element': 167}, {'value': 25, 'element': 165}, {'value': 19, 'element': 170}, {'value': 14, 'element': 171}, {'value': 12, 'element': 159}, {'value': 10, 'element': 169}, {'value': 8, 'element': 514}, {'value': 5, 'element': 161}, {'value': 3, 'element': 158}, {'value': 3, 'element': 163}, {'value': 2, 'element': 166}, {'value': 1, 'element': 168}]}]",2,2,75225,1.4154795,4.25,2.3999775,11.0,1.2627716812499998,4.6875,1.9153005,8.25,1.804145,8.25,0.8584595,7.75,1.0820355,4.6875,1.3320065,8.6875
2293126,32,True,True,317,2023-04-22,90,False,True,20,1,11,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 682}], 'h': [{'value': 1, 'element': 258}, {'value': 1, 'element': 262}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 698}], 'h': [{'value': 1, 'element': 255}, {'value': 1, 'element': 709}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 478}, {'value': 1, 'element': 489}, {'value': 1, 'element': 682}], 'h': [{'value': 1, 'element': 269}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 478}], 'h': [{'value': 2, 'element': 548}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 682}], 'h': [{'value': 2, 'element': 258}, {'value': 2, 'element': 262}]}, {'identifier': 'bps', 'a': [{'value': 33, 'element': 682}, {'value': 18, 'element': 698}, {'value': 14, 'element': 482}, {'value': 14, 'element': 721}, {'value': 12, 'element': 478}, {'value': 12, 'element': 589}, {'value': 10, 'element': 459}, {'value': 10, 'element': 484}, {'value': 8, 'element': 489}, {'value': 7, 'element': 480}, {'value': 5, 'element': 486}, {'value': 3, 'element': 483}, {'value': 3, 'element': 503}, {'value': 2, 'element': 481}, {'value': 2, 'element': 704}, {'value': -6, 'element': 625}], 'h': [{'value': 27, 'element': 258}, {'value': 27, 'element': 262}, {'value': 20, 'element': 612}, {'value': 19, 'element': 709}, {'value': 14, 'element': 255}, {'value': 14, 'element': 267}, {'value': 12, 'element': 269}, {'value': 11, 'element': 548}, {'value': 10, 'element': 715}, {'value': 7, 'element': 549}, {'value': 5, 'element': 265}, {'value': 4, 'element': 266}, {'value': 2, 'element': 252}, {'value': 2, 'element': 259}, {'value': -1, 'element': 271}]}]",2,3,75227,1.171898,5.5,1.2744795,6.5,0.9887925,4.6875,1.55934725,7.75,0.8823602499999998,4.0,1.61682,8.5,1.19369126875,4.8125,1.636746625,7.625
2293127,32,True,True,318,2023-04-22,90,False,True,16,2,12,3,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 295}, {'value': 1, 'element': 493}], 'h': [{'value': 2, 'element': 288}, {'value': 1, 'element': 283}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 493}], 'h': [{'value': 1, 'element': 282}, {'value': 1, 'element': 284}, {'value': 1, 'element': 285}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 295}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 729}], 'h': [{'value': 3, 'element': 281}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 493}], 'h': [{'value': 3, 'element': 288}, {'value': 1, 'element': 285}]}, {'identifier': 'bps', 'a': [{'value': 39, 'element': 493}, {'value': 16, 'element': 730}, {'value': 14, 'element': 295}, {'value': 12, 'element': 536}, {'value': 12, 'element': 729}, {'value': 11, 'element': 388}, {'value': 11, 'element': 507}, {'value': 11, 'element': 582}, {'value': 8, 'element': 703}, {'value': 7, 'element': 602}, {'value': 5, 'element': 585}, {'value': 3, 'element': 385}, {'value': 3, 'element': 391}, {'value': 3, 'element': 734}], 'h': [{'value': 43, 'element': 288}, {'value': 33, 'element': 285}, {'value': 31, 'element': 284}, {'value': 30, 'element': 283}, {'value': 26, 'element': 282}, {'value': 20, 'element': 290}, {'value': 18, 'element': 281}, {'value': 16, 'element': 280}, {'value': 12, 'element': 275}, {'value': 11, 'element': 291}, {'value': 7, 'element': 277}, {'value': 3, 'element': 274}, {'value': 3, 'element': 293}, {'value': 1, 'element': 680}, {'value': -3, 'element': 297}]}]",2,4,75228,0.75341725,3.75,1.89521725,10.5,0.9053165625,4.1875,1.809566875,10.375,1.953817,10.75,1.9763125,8.25,2.085752375,9.875,1.5814594375,5.1875
2293120,32,True,True,312,2023-04-23,90,False,True,19,4,3,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 458}, {'value': 1, 'element': 467}, {'value': 1, 'element': 469}, {'value': 1, 'element': 603}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 457}, {'value': 1, 'element': 463}, {'value': 1, 'element': 465}, {'value': 1, 'element': 468}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 455}, {'value': 1, 'element': 472}], 'h': [{'value': 1, 'element': 62}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 455}], 'h': [{'value': 6, 'element': 574}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 457}, {'value': 2, 'element': 463}, {'value': 1, 'element': 467}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 37, 'element': 457}, {'value': 35, 'element': 463}, {'value': 34, 'element': 467}, {'value': 31, 'element': 458}, {'value': 31, 'element': 603}, {'value': 27, 'element': 455}, {'value': 26, 'element': 461}, {'value': 24, 'element': 468}, {'value': 22, 'element': 465}, {'value': 22, 'element': 469}, {'value': 20, 'element': 472}, {'value': 7, 'element': 588}, {'value': 3, 'element': 30}, {'value': 3, 'element': 509}, {'value': 2, 'element': 575}, {'value': 1, 'element': 464}], 'h': [{'value': 21, 'element': 574}, {'value': 19, 'element': 71}, {'value': 16, 'element': 404}, {'value': 15, 'element': 64}, {'value': 15, 'element': 535}, {'value': 13, 'element': 69}, {'value': 13, 'element': 505}, {'value': 12, 'element': 70}, {'value': 10, 'element': 57}, {'value': 6, 'element': 73}, {'value': 6, 'element': 75}, {'value': 6, 'element': 705}, {'value': 5, 'element': 66}, {'value': 5, 'element': 718}, {'value': 3, 'element': 67}, {'value': -8, 'element': 62}]}]",2,2,75222,1.3576524999999997,3.5,1.58337875,8.25,1.3112702500000002,4.4375,1.4434035625,7.5625,1.855925,7.25,1.5682435,8.0,1.221960125,4.875,1.9898724375,10.875
2293129,32,True,True,320,2023-04-23,90,False,True,18,1,15,6,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 427}], 'h': [{'value': 2, 'element': 365}, {'value': 2, 'element': 594}, {'value': 1, 'element': 356}, {'value': 1, 'element': 371}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 433}], 'h': [{'value': 2, 'element': 366}, {'value': 1, 'element': 369}, {'value': 1, 'element': 370}, {'value': 1, 'element': 371}, {'value': 1, 'element': 373}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 441}, {'value': 1, 'element': 443}, {'value': 1, 'element': 446}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 425}, {'value': 1, 'element': 426}], 'h': [{'value': 2, 'element': 376}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 594}, {'value': 2, 'element': 371}, {'value': 1, 'element': 365}]}, {'identifier': 'bps', 'a': [{'value': 29, 'element': 427}, {'value': 28, 'element': 433}, {'value': 19, 'element': 435}, {'value': 15, 'element': 733}, {'value': 14, 'element': 443}, {'value': 13, 'element': 448}, {'value': 11, 'element': 441}, {'value': 9, 'element': 430}, {'value': 6, 'element': 454}, {'value': 5, 'element': 425}, {'value': 5, 'element': 426}, {'value': 5, 'element': 428}, {'value': 5, 'element': 450}, {'value': 3, 'element': 713}, {'value': 1, 'element': 446}], 'h': [{'value': 52, 'element': 594}, {'value': 45, 'element': 371}, {'value': 43, 'element': 365}, {'value': 39, 'element': 366}, {'value': 30, 'element': 356}, {'value': 24, 'element': 370}, {'value': 23, 'element': 373}, {'value': 19, 'element': 374}, {'value': 16, 'element': 357}, {'value': 14, 'element': 377}, {'value': 13, 'element': 376}, {'value': 10, 'element': 369}, {'value': 9, 'element': 358}, {'value': 8, 'element': 363}, {'value': 3, 'element': 360}, {'value': 1, 'element': 195}]}]",3,4,75230,1.54416975,7.5,1.50640125,8.5,1.3156441875,6.875,1.29776675,6.875,1.9052465,9.25,1.2876942500000002,6.25,1.733782375,8.6875,1.012708375,5.1875
2293136,33,True,True,327,2023-04-25,90,False,True,7,0,20,2,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 480}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 480}, {'value': 1, 'element': 486}]}, {'identifier': 'own_goals', 'a': [{'value': 1, 'element': 165}], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 18}, {'value': 1, 'element': 158}, {'value': 1, 'element': 161}, {'value': 1, 'element': 175}], 'h': [{'value': 1, 'element': 478}, {'value': 1, 'element': 480}, {'value': 1, 'element': 489}, {'value': 1, 'element': 625}, {'value': 1, 'element': 721}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 175}], 'h': [{'value': 4, 'element': 478}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 480}, {'value': 2, 'element': 478}, {'value': 1, 'element': 558}]}, {'identifier': 'bps', 'a': [{'value': 18, 'element': 170}, {'value': 15, 'element': 167}, {'value': 14, 'element': 163}, {'value': 14, 'element': 530}, {'value': 12, 'element': 171}, {'value': 9, 'element': 156}, {'value': 7, 'element': 169}, {'value': 6, 'element': 175}, {'value': 3, 'element': 159}, {'value': 2, 'element': 158}, {'value': 2, 'element': 168}, {'value': 1, 'element': 166}, {'value': -1, 'element': 161}, {'value': -3, 'element': 165}], 'h': [{'value': 40, 'element': 480}, {'value': 25, 'element': 478}, {'value': 24, 'element': 558}, {'value': 23, 'element': 459}, {'value': 22, 'element': 484}, {'value': 21, 'element': 482}, {'value': 12, 'element': 486}, {'value': 8, 'element': 698}, {'value': 7, 'element': 589}, {'value': 7, 'element': 682}, {'value': 5, 'element': 625}, {'value': 3, 'element': 481}, {'value': 3, 'element': 516}, {'value': 2, 'element': 491}, {'value': 1, 'element': 721}, {'value': -1, 'element': 489}]}]",2,2,75237,1.59819425,8.25,0.5829675000000001,5.25,0.9955040625,4.5,1.3031248125,8.375,0.6300680000000001,4.0,1.528077,7.0,0.94976125,4.625,1.64951975,7.8125
2293130,33,True,True,321,2023-04-25,90,False,True,9,0,2,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 39}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 37}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 205}, {'value': 1, 'element': 220}], 'h': [{'value': 1, 'element': 31}, {'value': 1, 'element': 34}, {'value': 1, 'element': 538}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 2}], 'h': []}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 39}, {'value': 2, 'element': 44}, {'value': 1, 'element': 694}]}, {'identifier': 'bps', 'a': [{'value': 16, 'element': 201}, {'value': 16, 'element': 209}, {'value': 13, 'element': 211}, {'value': 12, 'element': 2}, {'value': 11, 'element': 217}, {'value': 9, 'element': 215}, {'value': 7, 'element': 231}, {'value': 4, 'element': 1}, {'value': 4, 'element': 204}, {'value': 3, 'element': 212}, {'value': 3, 'element': 562}, {'value': 2, 'element': 220}, {'value': 1, 'element': 200}, {'value': 1, 'element': 205}, {'value': 1, 'element': 346}, {'value': 1, 'element': 618}], 'h': [{'value': 39, 'element': 39}, {'value': 28, 'element': 44}, {'value': 22, 'element': 694}, {'value': 21, 'element': 31}, {'value': 21, 'element': 37}, {'value': 17, 'element': 538}, {'value': 15, 'element': 46}, {'value': 13, 'element': 479}, {'value': 7, 'element': 47}, {'value': 4, 'element': 32}, {'value': 3, 'element': 33}, {'value': 3, 'element': 40}, {'value': 1, 'element': 42}, {'value': -2, 'element': 34}]}]",2,2,75231,1.1043232500000002,6.0,1.9226475,5.75,1.1475268125,5.25,1.6573906875,7.125,1.5032025,8.75,0.8401887499999999,4.0,1.3966005625,7.5625,1.4741340625,5.6875
2293132,33,True,True,323,2023-04-25,90,False,True,11,1,24,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 255}], 'h': [{'value': 1, 'element': 508}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 261}], 'h': [{'value': 1, 'element': 233}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 259}, {'value': 1, 'element': 269}], 'h': [{'value': 1, 'element': 221}, {'value': 1, 'element': 222}, {'value': 1, 'element': 225}, {'value': 1, 'element': 245}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 548}], 'h': [{'value': 2, 'element': 238}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 255}, {'value': 1, 'element': 261}], 'h': [{'value': 3, 'element': 233}]}, {'identifier': 'bps', 'a': [{'value': 25, 'element': 255}, {'value': 20, 'element': 261}, {'value': 16, 'element': 258}, {'value': 13, 'element': 548}, {'value': 11, 'element': 259}, {'value': 10, 'element': 269}, {'value': 9, 'element': 267}, {'value': 9, 'element': 612}, {'value': 7, 'element': 715}, {'value': 6, 'element': 271}, {'value': 5, 'element': 262}, {'value': 5, 'element': 709}, {'value': 4, 'element': 264}, {'value': 2, 'element': 549}], 'h': [{'value': 26, 'element': 233}, {'value': 19, 'element': 508}, {'value': 12, 'element': 238}, {'value': 12, 'element': 239}, {'value': 9, 'element': 230}, {'value': 9, 'element': 720}, {'value': 8, 'element': 240}, {'value': 7, 'element': 222}, {'value': 6, 'element': 221}, {'value': 4, 'element': 245}, {'value': 1, 'element': 227}, {'value': -1, 'element': 225}, {'value': -2, 'element': 246}]}]",3,2,75233,1.499943,4.75,1.2822075000000002,6.25,1.34108501875,4.875,1.563774125,7.625,1.4238825000000002,6.25,1.9832942500000004,6.0,1.1288341875,5.875,1.6280659375,6.125
