id,first_name,second_name,value,pred_minutes,rolling_xg_5,season_mean_bonus,average_xg_per_game,cumulative_xg,cumulative_goals,rolling_xa_5,average_xa_per_game,cumulative_xa,cumulative_assists,opponent_team,own_team,own_attack,opponent_attack,own_defense,opponent_defense,own_short_name,opponent_short_name,gameweek,was_home,season,POS
371,Jonny,Evans,44,22.0,0.04,1.5,0.04,0.08,0,0.01,0.01,0.02,0,16,14,1130,1130,1120,1070,MUN,NFO,15,1,24,2
371,Jonny,Evans,44,22.0,0.04,1.5,0.04,0.08,0,0.01,0.01,0.02,0,3,14,1130,1130,1120,1160,MUN,BOU,17,1,24,2
371,Jonny,Evans,44,22.0,0.04,1.5,0.04,0.08,0,0.01,0.01,0.02,0,15,14,1130,1130,1120,1310,MUN,NEW,19,1,24,2
376,Victor,Lindelöf,43,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16,14,1130,1130,1120,1070,MUN,NFO,15,1,24,2
376,Victor,Lindelöf,43,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3,14,1130,1130,1120,1160,MUN,BOU,17,1,24,2
376,Victor,Lindelöf,43,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,14,1130,1130,1120,1310,MUN,NEW,19,1,24,2
377,Harry,Maguire,49,8.5,0.02,0.0,0.02,0.04,0,0.005,0.01,0.01,0,16,14,1130,1130,1120,1070,MUN,NFO,15,1,24,2
377,Harry,Maguire,49,8.5,0.02,0.0,0.02,0.04,0,0.005,0.01,0.01,0,3,14,1130,1130,1120,1160,MUN,BOU,17,1,24,2
377,Harry,Maguire,49,8.5,0.02,0.0,0.02,0.04,0,0.005,0.01,0.01,0,15,14,1130,1130,1120,1310,MUN,NEW,19,1,24,2
379,Tyrell,Malacia,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16,14,1130,1130,1120,1070,MUN,NFO,15,1,24,2
379,Tyrell,Malacia,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3,14,1130,1130,1120,1160,MUN,BOU,17,1,24,2
379,Tyrell,Malacia,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,14,1130,1130,1120,1310,MUN,NEW,19,1,24,2
380,Lisandro,Martínez,44,90.0,0.004,0.0909090909090909,0.0736363636363636,0.81,0,0.012,0.03,0.32,0,16,14,1130,1130,1120,1070,MUN,NFO,15,1,24,2
380,Lisandro,Martínez,44,90.0,0.004,0.0909090909090909,0.0736363636363636,0.81,0,0.012,0.03,0.32,0,3,14,1130,1130,1120,1160,MUN,BOU,17,1,24,2
380,Lisandro,Martínez,44,90.0,0.004,0.0909090909090909,0.0736363636363636,0.81,0,0.012,0.03,0.32,0,15,14,1130,1130,1120,1310,MUN,NEW,19,1,24,2
387,Luke,Shaw,49,17.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16,14,1130,1130,1120,1070,MUN,NFO,15,1,24,2
387,Luke,Shaw,49,17.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3,14,1130,1130,1120,1160,MUN,BOU,17,1,24,2
387,Luke,Shaw,49,17.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,14,1130,1130,1120,1310,MUN,NEW,19,1,24,2
572,Leny,Yoro,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16,14,1130,1130,1120,1070,MUN,NFO,15,1,24,2
572,Leny,Yoro,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3,14,1130,1130,1120,1160,MUN,BOU,17,1,24,2
572,Leny,Yoro,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,14,1130,1130,1120,1310,MUN,NEW,19,1,24,2
593,Matthijs,de Ligt,50,90.0,0.0,0.3333333333333333,0.1244444444444444,1.12,1,0.0039999999999999,0.00375,0.03,0,16,14,1130,1130,1120,1070,MUN,NFO,15,1,24,2
593,Matthijs,de Ligt,50,90.0,0.0,0.3333333333333333,0.1244444444444444,1.12,1,0.0039999999999999,0.00375,0.03,0,3,14,1130,1130,1120,1160,MUN,BOU,17,1,24,2
593,Matthijs,de Ligt,50,90.0,0.0,0.3333333333333333,0.1244444444444444,1.12,1,0.0039999999999999,0.00375,0.03,0,15,14,1130,1130,1120,1310,MUN,NEW,19,1,24,2
594,Noussair,Mazraoui,47,88.25,0.004,0.4,0.022,0.22,0,0.094,0.1022222222222222,0.93,1,16,14,1130,1130,1120,1070,MUN,NFO,15,1,24,2
594,Noussair,Mazraoui,47,88.25,0.004,0.4,0.022,0.22,0,0.094,0.1022222222222222,0.93,1,3,14,1130,1130,1120,1160,MUN,BOU,17,1,24,2
594,Noussair,Mazraoui,47,88.25,0.004,0.4,0.022,0.22,0,0.094,0.1022222222222222,0.93,1,15,14,1130,1130,1120,1310,MUN,NEW,19,1,24,2
670,Harry,Amass,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16,14,1130,1130,1120,1070,MUN,NFO,15,1,24,2
670,Harry,Amass,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3,14,1130,1130,1120,1160,MUN,BOU,17,1,24,2
670,Harry,Amass,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,14,1130,1130,1120,1310,MUN,NEW,19,1,24,2
390,Alex,Murphy,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,15,1100,1370,1130,1360,NEW,LIV,14,1,24,2
390,Alex,Murphy,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,2
390,Alex,Murphy,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,2
393,Sven,Botman,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,15,1100,1370,1130,1360,NEW,LIV,14,1,24,2
393,Sven,Botman,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,2
393,Sven,Botman,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,2
395,Dan,Burn,44,90.0,0.032,0.3333333333333333,0.0475,0.5700000000000001,0,0.022,0.0209090909090909,0.23,0,12,15,1100,1370,1130,1360,NEW,LIV,14,1,24,2
395,Dan,Burn,44,90.0,0.032,0.3333333333333333,0.0475,0.5700000000000001,0,0.022,0.0209090909090909,0.23,0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,2
395,Dan,Burn,44,90.0,0.032,0.3333333333333333,0.0475,0.5700000000000001,0,0.022,0.0209090909090909,0.23,0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,2
399,Lewis,Hall,44,90.0,0.02,0.2,0.01,0.1,0,0.228,0.1655555555555555,1.53,1,12,15,1100,1370,1130,1360,NEW,LIV,14,1,24,2
399,Lewis,Hall,44,90.0,0.02,0.2,0.01,0.1,0,0.228,0.1655555555555555,1.53,1,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,2
399,Lewis,Hall,44,90.0,0.02,0.2,0.01,0.1,0,0.228,0.1655555555555555,1.53,1,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,2
404,Lloyd,Kelly,43,23.0,0.12,0.0,0.12,0.36,0,0.0366666666666666,0.0499999999999999,0.1099999999999999,1,12,15,1100,1370,1130,1360,NEW,LIV,14,1,24,2
404,Lloyd,Kelly,43,23.0,0.12,0.0,0.12,0.36,0,0.0366666666666666,0.0499999999999999,0.1099999999999999,1,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,2
404,Lloyd,Kelly,43,23.0,0.12,0.0,0.12,0.36,0,0.0366666666666666,0.0499999999999999,0.1099999999999999,1,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,2
405,Emil,Krafth,44,0.0,0.0133333333333333,0.0,0.0133333333333333,0.04,0,0.01,0.015,0.03,0,12,15,1100,1370,1130,1360,NEW,LIV,14,1,24,2
405,Emil,Krafth,44,0.0,0.0133333333333333,0.0,0.0133333333333333,0.04,0,0.01,0.015,0.03,0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,2
405,Emil,Krafth,44,0.0,0.0133333333333333,0.0,0.0133333333333333,0.04,0,0.01,0.015,0.03,0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,2
407,Jamaal,Lascelles,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,15,1100,1370,1130,1360,NEW,LIV,14,1,24,2
407,Jamaal,Lascelles,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,2
407,Jamaal,Lascelles,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,2
408,Jamal,Lewis,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,15,1100,1370,1130,1360,NEW,LIV,14,1,24,2
408,Jamal,Lewis,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,2
408,Jamal,Lewis,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,2
409,Tino,Livramento,45,90.0,0.0,0.2222222222222222,0.0,0.0,0,0.046,0.03,0.26,0,12,15,1100,1370,1130,1360,NEW,LIV,14,1,24,2
409,Tino,Livramento,45,90.0,0.0,0.2222222222222222,0.0,0.0,0,0.046,0.03,0.26,0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,2
409,Tino,Livramento,45,90.0,0.0,0.2222222222222222,0.0,0.0,0,0.046,0.03,0.26,0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,2
415,Fabian,Schär,54,90.0,0.0699999999999999,0.0,0.097,0.97,1,0.016,0.0622222222222222,0.5700000000000001,0,12,15,1100,1370,1130,1360,NEW,LIV,14,1,24,2
415,Fabian,Schär,54,90.0,0.0699999999999999,0.0,0.097,0.97,1,0.016,0.0622222222222222,0.5700000000000001,0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,2
415,Fabian,Schär,54,90.0,0.0699999999999999,0.0,0.097,0.97,1,0.016,0.0622222222222222,0.5700000000000001,0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,2
416,Matt,Targett,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,15,1100,1370,1130,1360,NEW,LIV,14,1,24,2
416,Matt,Targett,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,2
416,Matt,Targett,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,2
418,Kieran,Trippier,56,1.5,0.01,0.6666666666666666,0.01,0.03,0,0.06,0.03,0.18,0,12,15,1100,1370,1130,1360,NEW,LIV,14,1,24,2
418,Kieran,Trippier,56,1.5,0.01,0.6666666666666666,0.01,0.03,0,0.06,0.03,0.18,0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,2
418,Kieran,Trippier,56,1.5,0.01,0.6666666666666666,0.01,0.03,0,0.06,0.03,0.18,0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,2
574,Miodrag,Pivaš,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,15,1100,1370,1130,1360,NEW,LIV,14,1,24,2
574,Miodrag,Pivaš,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11,15,1100,1120,1130,1080,NEW,LEI,16,1,24,2
574,Miodrag,Pivaš,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,15,1100,1140,1130,1300,NEW,AVL,18,1,24,2
26,Álex,Moreno Lopera,44,79.75,0.016,0.125,0.0175,0.14,0,0.1399999999999999,0.1142857142857142,0.7999999999999999,1,2,16,1140,1140,1120,1300,NFO,AVL,16,1,24,2
26,Álex,Moreno Lopera,44,79.75,0.016,0.125,0.0175,0.14,0,0.1399999999999999,0.1142857142857142,0.7999999999999999,1,18,16,1140,1170,1120,1350,NFO,TOT,18,1,24,2
422,Ola,Aina,49,90.0,0.014,0.8333333333333334,0.0075,0.09,1,0.0259999999999999,0.0699999999999999,0.78,0,2,16,1140,1140,1120,1300,NFO,AVL,16,1,24,2
422,Ola,Aina,49,90.0,0.014,0.8333333333333334,0.0075,0.09,1,0.0259999999999999,0.0699999999999999,0.78,0,18,16,1140,1170,1120,1350,NFO,TOT,18,1,24,2
425,Willy,Boly,43,0.0,0.07,0.0,0.07,0.07,0,0.0,0.0,0.0,0,2,16,1140,1140,1120,1300,NFO,AVL,16,1,24,2
425,Willy,Boly,43,0.0,0.07,0.0,0.07,0.07,0,0.0,0.0,0.0,0,18,16,1140,1170,1120,1350,NFO,TOT,18,1,24,2
436,Murillo,Santiago Costa dos Santos,46,90.0,0.1379999999999999,0.3076923076923077,0.0592307692307692,0.77,1,0.0339999999999999,0.0383333333333333,0.46,0,2,16,1140,1140,1120,1300,NFO,AVL,16,1,24,2
436,Murillo,Santiago Costa dos Santos,46,90.0,0.1379999999999999,0.3076923076923077,0.0592307692307692,0.77,1,0.0339999999999999,0.0383333333333333,0.46,0,18,16,1140,1170,1120,1350,NFO,TOT,18,1,24,2
437,Neco,Williams,43,28.0,0.115,0.0,0.115,0.4600000000000001,0,0.0725,0.06,0.29,0,2,16,1140,1140,1120,1300,NFO,AVL,16,1,24,2
437,Neco,Williams,43,28.0,0.115,0.0,0.115,0.4600000000000001,0,0.0725,0.06,0.29,0,18,16,1140,1170,1120,1350,NFO,TOT,18,1,24,2
438,Omar,Richards,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,16,1140,1140,1120,1300,NFO,AVL,16,1,24,2
438,Omar,Richards,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,16,1140,1170,1120,1350,NFO,TOT,18,1,24,2
440,Andrew,Omobamidele,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,16,1140,1140,1120,1300,NFO,AVL,16,1,24,2
440,Andrew,Omobamidele,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,16,1140,1170,1120,1350,NFO,TOT,18,1,24,2
441,Jonathan,Panzo,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,16,1140,1140,1120,1300,NFO,AVL,16,1,24,2
441,Jonathan,Panzo,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,16,1140,1170,1120,1350,NFO,TOT,18,1,24,2
444,Harry,Toffolo,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,16,1140,1140,1120,1300,NFO,AVL,16,1,24,2
444,Harry,Toffolo,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,16,1140,1170,1120,1350,NFO,TOT,18,1,24,2
448,Joe,Worrall,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,16,1140,1140,1120,1300,NFO,AVL,16,1,24,2
448,Joe,Worrall,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,16,1140,1170,1120,1350,NFO,TOT,18,1,24,2
573,Nikola,Milenković,45,90.0,0.12,0.0,0.1433333333333333,1.72,0,0.03,0.0381818181818181,0.43,1,2,16,1140,1140,1120,1300,NFO,AVL,16,1,24,2
573,Nikola,Milenković,45,90.0,0.12,0.0,0.1433333333333333,1.72,0,0.03,0.0381818181818181,0.43,1,18,16,1140,1170,1120,1350,NFO,TOT,18,1,24,2
653,Felipe,Rodrigues da Silva,45,7.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,16,1140,1140,1120,1300,NFO,AVL,16,1,24,2
653,Felipe,Rodrigues da Silva,45,7.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,16,1140,1170,1120,1350,NFO,TOT,18,1,24,2
455,Jan,Bednarek,40,67.5,0.002,0.0,0.0009090909090909,0.01,0,0.136,0.074,0.76,0,6,17,1060,1130,1060,1330,SOU,CHE,14,1,24,2
455,Jan,Bednarek,40,67.5,0.002,0.0,0.0009090909090909,0.01,0,0.136,0.074,0.76,0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,2
455,Jan,Bednarek,40,67.5,0.002,0.0,0.0009090909090909,0.01,0,0.136,0.074,0.76,0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,2
456,Armel,Bella-Kotchap,39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,17,1060,1130,1060,1330,SOU,CHE,14,1,24,2
456,Armel,Bella-Kotchap,39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,2
456,Armel,Bella-Kotchap,39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,2
457,James,Bree,39,3.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,17,1060,1130,1060,1330,SOU,CHE,14,1,24,2
457,James,Bree,39,3.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,2
457,James,Bree,39,3.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,2
460,Ronnie,Edwards,39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,17,1060,1130,1060,1330,SOU,CHE,14,1,24,2
460,Ronnie,Edwards,39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,2
460,Ronnie,Edwards,39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,2
461,Taylor,Harwood-Bellis,41,90.0,0.098,0.0,0.1054545454545454,1.16,1,0.014,0.011,0.13,0,6,17,1060,1130,1060,1330,SOU,CHE,14,1,24,2
461,Taylor,Harwood-Bellis,41,90.0,0.098,0.0,0.1054545454545454,1.16,1,0.014,0.011,0.13,0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,2
461,Taylor,Harwood-Bellis,41,90.0,0.098,0.0,0.1054545454545454,1.16,1,0.014,0.011,0.13,0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,2
464,Juan,Larios López,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,17,1060,1130,1060,1330,SOU,CHE,14,1,24,2
464,Juan,Larios López,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,2
464,Juan,Larios López,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,2
467,Ryan,Manning,43,67.25,0.0175,0.0,0.0175,0.07,0,0.065,0.0566666666666666,0.26,1,6,17,1060,1130,1060,1330,SOU,CHE,14,1,24,2
467,Ryan,Manning,43,67.25,0.0175,0.0,0.0175,0.07,0,0.065,0.0566666666666666,0.26,1,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,2
467,Ryan,Manning,43,67.25,0.0175,0.0,0.0175,0.07,0,0.065,0.0566666666666666,0.26,1,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,2
472,Jack,Stephens,40,87.0,0.01,0.25,0.035,0.28,0,0.012,0.0214285714285714,0.15,0,6,17,1060,1130,1060,1330,SOU,CHE,14,1,24,2
472,Jack,Stephens,40,87.0,0.01,0.25,0.035,0.28,0,0.012,0.0214285714285714,0.15,0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,2
472,Jack,Stephens,40,87.0,0.01,0.25,0.035,0.28,0,0.012,0.0214285714285714,0.15,0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,2
474,Sugawara,Yukinari,45,29.75,0.0,0.0,0.03,0.24,1,0.094,0.1285714285714286,1.04,0,6,17,1060,1130,1060,1330,SOU,CHE,14,1,24,2
474,Sugawara,Yukinari,45,29.75,0.0,0.0,0.03,0.24,1,0.094,0.1285714285714286,1.04,0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,2
474,Sugawara,Yukinari,45,29.75,0.0,0.0,0.03,0.24,1,0.094,0.1285714285714286,1.04,0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,2
475,Charlie,Taylor,39,0.0,0.0,0.0,0.0,0.0,0,0.035,0.0,0.07,0,6,17,1060,1130,1060,1330,SOU,CHE,14,1,24,2
475,Charlie,Taylor,39,0.0,0.0,0.0,0.0,0.0,0,0.035,0.0,0.07,0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,2
475,Charlie,Taylor,39,0.0,0.0,0.0,0.0,0.0,0,0.035,0.0,0.07,0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,2
476,Kyle,Walker-Peters,44,90.0,0.004,0.2727272727272727,0.0218181818181818,0.24,0,0.0279999999999999,0.054,0.54,1,6,17,1060,1130,1060,1330,SOU,CHE,14,1,24,2
476,Kyle,Walker-Peters,44,90.0,0.004,0.2727272727272727,0.0218181818181818,0.24,0,0.0279999999999999,0.054,0.54,1,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,2
476,Kyle,Walker-Peters,44,90.0,0.004,0.2727272727272727,0.0218181818181818,0.24,0,0.0279999999999999,0.054,0.54,1,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,2
477,Nathan,Wood-Gordon,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,17,1060,1130,1060,1330,SOU,CHE,14,1,24,2
477,Nathan,Wood-Gordon,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,17,1060,1170,1060,1350,SOU,TOT,16,1,24,2
477,Nathan,Wood-Gordon,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,17,1060,1070,1060,1130,SOU,WHU,18,1,24,2
478,Ashley,Phillips,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,2
478,Ashley,Phillips,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,2
478,Ashley,Phillips,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,2
484,Ben,Davies,43,52.25,0.0,0.0,0.0,0.0,0,0.01,0.01,0.02,0,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,2
484,Ben,Davies,43,52.25,0.0,0.0,0.0,0.0,0,0.01,0.01,0.02,0,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,2
484,Ben,Davies,43,52.25,0.0,0.0,0.0,0.0,0,0.01,0.01,0.02,0,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,2
486,Radu,Drăgușin,43,90.0,0.01,0.0,0.01,0.05,0,0.008,0.0075,0.04,0,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,2
486,Radu,Drăgușin,43,90.0,0.01,0.0,0.01,0.05,0,0.008,0.0075,0.04,0,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,2
486,Radu,Drăgușin,43,90.0,0.01,0.0,0.01,0.05,0,0.008,0.0075,0.04,0,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,2
487,Emerson,Leite de Souza Junior,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,2
487,Emerson,Leite de Souza Junior,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,2
487,Emerson,Leite de Souza Junior,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,2
495,Pedro,Porro,56,90.0,0.09,0.2307692307692307,0.0846153846153846,1.1,2,0.076,0.12,1.51,1,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,2
495,Pedro,Porro,56,90.0,0.09,0.2307692307692307,0.0846153846153846,1.1,2,0.076,0.12,1.51,1,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,2
495,Pedro,Porro,56,90.0,0.09,0.2307692307692307,0.0846153846153846,1.1,2,0.076,0.12,1.51,1,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,2
496,Sergio,Reguilón,42,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,2
496,Sergio,Reguilón,42,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,2
496,Sergio,Reguilón,42,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,2
498,Cristian,Romero,50,60.0,0.044,0.1818181818181818,0.0936363636363636,1.03,1,0.062,0.065,0.74,0,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,2
498,Cristian,Romero,50,60.0,0.044,0.1818181818181818,0.0936363636363636,1.03,1,0.062,0.065,0.74,0,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,2
498,Cristian,Romero,50,60.0,0.044,0.1818181818181818,0.0936363636363636,1.03,1,0.062,0.065,0.74,0,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,2
504,Djed,Spence,44,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,2
504,Djed,Spence,44,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,2
504,Djed,Spence,44,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,2
505,Destiny,Udogie,49,89.75,0.0,0.0,0.0183333333333333,0.22,0,0.06,0.0863636363636363,0.9800000000000002,1,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,2
505,Destiny,Udogie,49,89.75,0.0,0.0,0.0183333333333333,0.22,0,0.06,0.0863636363636363,0.9800000000000002,1,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,2
505,Destiny,Udogie,49,89.75,0.0,0.0,0.0183333333333333,0.22,0,0.06,0.0863636363636363,0.9800000000000002,1,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,2
506,Micky,van de Ven,46,22.5,0.038,0.25,0.02625,0.21,0,0.122,0.0971428571428571,0.69,2,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,2
506,Micky,van de Ven,46,22.5,0.038,0.25,0.02625,0.21,0,0.122,0.0971428571428571,0.69,2,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,2
506,Micky,van de Ven,46,22.5,0.038,0.25,0.02625,0.21,0,0.122,0.0971428571428571,0.69,2,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,2
