id,first_name,second_name,value,penalties_order,pred_minutes,opponent_team,own_team,own_attack,opponent_attack,own_defense,opponent_defense,own_short_name,opponent_short_name,gameweek,was_home,season,POS
451,Samuel,Amo-Ameyaw,44,,3.4,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
451,Samuel,Amo-Ameyaw,44,,3.4,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
451,Samuel,Amo-Ameyaw,44,,3.4,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
452,Joe,Aribo,49,,56.8,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
452,Joe,Aribo,49,,56.8,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
452,Joe,Aribo,49,,56.8,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
458,Shea,Charles,45,,0.0,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
458,Shea,Charles,45,,0.0,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
458,Shea,Charles,45,,0.0,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
459,Samuel,Edozie,49,,0.0,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
459,Samuel,Edozie,49,,0.0,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
459,Samuel,Edozie,49,,0.0,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
462,Kamaldeen,Sulemana,50,,6.2,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
462,Kamaldeen,Sulemana,50,,6.2,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
462,Kamaldeen,Sulemana,50,,6.2,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
463,Adam,Lallana,50,,19.0,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
463,Adam,Lallana,50,,19.0,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
463,Adam,Lallana,50,,19.0,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
471,Will,Smallbone,50,,0.0,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
471,Will,Smallbone,50,,0.0,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
471,Will,Smallbone,50,,0.0,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
515,Maxwel,Cornet,47,,0.0,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
515,Maxwel,Cornet,47,,0.0,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
515,Maxwel,Cornet,47,,0.0,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
518,Flynn,Downes,48,,46.6,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
518,Flynn,Downes,48,,46.6,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
518,Flynn,Downes,48,,46.6,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
584,Ben,Brereton Díaz,49,,11.4,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
584,Ben,Brereton Díaz,49,,11.4,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
584,Ben,Brereton Díaz,49,,11.4,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
608,Tyler,Dibling,45,,63.0,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
608,Tyler,Dibling,45,,63.0,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
608,Tyler,Dibling,45,,63.0,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
623,Mateus Gonçalo,Espanha Fernandes,50,,87.6,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
623,Mateus Gonçalo,Espanha Fernandes,50,,87.6,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
623,Mateus Gonçalo,Espanha Fernandes,50,,87.6,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
693,Joseph,O'Brien-Whitmarsh,45,,0.0,18,17,1060,1170,1060,1350,SOU,TOT,16.0,1,24,3
693,Joseph,O'Brien-Whitmarsh,45,,0.0,19,17,1060,1070,1060,1130,SOU,WHU,18.0,1,24,3
693,Joseph,O'Brien-Whitmarsh,45,,0.0,4,17,1060,1120,1060,1190,SOU,BRE,20.0,1,24,3
480,Rodrigo,Bentancur,49,,16.6,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
480,Rodrigo,Bentancur,49,,16.6,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
480,Rodrigo,Bentancur,49,,16.6,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
481,Lucas,Bergvall,44,,5.4,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
481,Lucas,Bergvall,44,,5.4,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
481,Lucas,Bergvall,44,,5.4,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
482,Yves,Bissouma,49,,68.6,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
482,Yves,Bissouma,49,,68.6,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
482,Yves,Bissouma,49,,68.6,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
483,Bryan,Gil Salvatierra,50,,0.0,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
483,Bryan,Gil Salvatierra,50,,0.0,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
483,Bryan,Gil Salvatierra,50,,0.0,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
485,Alfie,Devine,45,,0.0,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
485,Alfie,Devine,45,,0.0,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
485,Alfie,Devine,45,,0.0,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
489,Archie,Gray,46,,22.2,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
489,Archie,Gray,46,,22.2,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
489,Archie,Gray,46,,22.2,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
490,Pierre-Emile,Højbjerg,50,,0.0,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
490,Pierre-Emile,Højbjerg,50,,0.0,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
490,Pierre-Emile,Højbjerg,50,,0.0,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
491,Brennan,Johnson,67,,68.4,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
491,Brennan,Johnson,67,,68.4,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
491,Brennan,Johnson,67,,68.4,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
492,Dejan,Kulusevski,63,,74.0,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
492,Dejan,Kulusevski,63,,74.0,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
492,Dejan,Kulusevski,63,,74.0,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
493,Giovani,Lo Celso,49,,0.0,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
493,Giovani,Lo Celso,49,,0.0,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
493,Giovani,Lo Celso,49,,0.0,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
494,James,Maddison,76,2.0,53.6,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
494,James,Maddison,76,2.0,53.6,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
494,James,Maddison,76,2.0,53.6,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
499,Pape Matar,Sarr,48,,76.8,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
499,Pape Matar,Sarr,48,,76.8,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
499,Pape Matar,Sarr,48,,76.8,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
502,Manor,Solomon,54,,0.0,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
502,Manor,Solomon,54,,0.0,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
502,Manor,Solomon,54,,0.0,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
503,Son,Heung-min,98,1.0,73.0,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
503,Son,Heung-min,98,1.0,73.0,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
503,Son,Heung-min,98,1.0,73.0,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
509,Timo,Werner,62,,27.8,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
509,Timo,Werner,62,,27.8,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
509,Timo,Werner,62,,27.8,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
610,Mikey,Moore,45,,0.0,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
610,Mikey,Moore,45,,0.0,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
610,Mikey,Moore,45,,0.0,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
612,Wilson,Odobert,53,,0.0,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
612,Wilson,Odobert,53,,0.0,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
612,Wilson,Odobert,53,,0.0,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
683,Callum,Olusesi,45,,0.0,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
683,Callum,Olusesi,45,,0.0,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
683,Callum,Olusesi,45,,0.0,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
689,Luca,Williams-Barnett,45,,0.0,12,18,1110,1370,1330,1360,TOT,LIV,17.0,1,24,3
689,Luca,Williams-Barnett,45,,0.0,20,18,1110,1060,1330,1120,TOT,WOL,19.0,1,24,3
689,Luca,Williams-Barnett,45,,0.0,15,18,1110,1130,1330,1310,TOT,NEW,20.0,1,24,3
511,Edson,Álvarez Velázquez,50,,44.4,5,19,1080,1130,1120,1220,WHU,BHA,17.0,1,24,3
511,Edson,Álvarez Velázquez,50,,44.4,12,19,1080,1370,1120,1360,WHU,LIV,19.0,1,24,3
511,Edson,Álvarez Velázquez,50,,44.4,9,19,1080,1140,1120,1180,WHU,FUL,21.0,1,24,3
514,Jarrod,Bowen,74,4.0,90.0,5,19,1080,1130,1120,1220,WHU,BHA,17.0,1,24,3
514,Jarrod,Bowen,74,4.0,90.0,12,19,1080,1370,1120,1360,WHU,LIV,19.0,1,24,3
514,Jarrod,Bowen,74,4.0,90.0,9,19,1080,1140,1120,1180,WHU,FUL,21.0,1,24,3
519,George,Earthy,45,,0.0,5,19,1080,1130,1120,1220,WHU,BHA,17.0,1,24,3
519,George,Earthy,45,,0.0,12,19,1080,1370,1120,1360,WHU,LIV,19.0,1,24,3
519,George,Earthy,45,,0.0,9,19,1080,1140,1120,1180,WHU,FUL,21.0,1,24,3
525,Mohammed,Kudus,62,,32.8,5,19,1080,1130,1120,1220,WHU,BHA,17.0,1,24,3
525,Mohammed,Kudus,62,,32.8,12,19,1080,1370,1120,1360,WHU,LIV,19.0,1,24,3
525,Mohammed,Kudus,62,,32.8,9,19,1080,1140,1120,1180,WHU,FUL,21.0,1,24,3
526,Luis Guilherme,Lira dos Santos,47,,1.4,5,19,1080,1130,1120,1220,WHU,BHA,17.0,1,24,3
526,Luis Guilherme,Lira dos Santos,47,,1.4,12,19,1080,1370,1120,1360,WHU,LIV,19.0,1,24,3
526,Luis Guilherme,Lira dos Santos,47,,1.4,9,19,1080,1140,1120,1180,WHU,FUL,21.0,1,24,3
527,Lucas,Tolentino Coelho de Lima,57,1.0,62.0,5,19,1080,1130,1120,1220,WHU,BHA,17.0,1,24,3
527,Lucas,Tolentino Coelho de Lima,57,1.0,62.0,12,19,1080,1370,1120,1360,WHU,LIV,19.0,1,24,3
527,Lucas,Tolentino Coelho de Lima,57,1.0,62.0,9,19,1080,1140,1120,1180,WHU,FUL,21.0,1,24,3
530,Tomáš,Souček,49,,84.2,5,19,1080,1130,1120,1220,WHU,BHA,17.0,1,24,3
530,Tomáš,Souček,49,,84.2,12,19,1080,1370,1120,1360,WHU,LIV,19.0,1,24,3
530,Tomáš,Souček,49,,84.2,9,19,1080,1140,1120,1180,WHU,FUL,21.0,1,24,3
576,Andy,Irving,48,,3.6,5,19,1080,1130,1120,1220,WHU,BHA,17.0,1,24,3
576,Andy,Irving,48,,3.6,12,19,1080,1370,1120,1360,WHU,LIV,19.0,1,24,3
576,Andy,Irving,48,,3.6,9,19,1080,1140,1120,1180,WHU,FUL,21.0,1,24,3
587,Crysencio,Summerville,57,,65.4,5,19,1080,1130,1120,1220,WHU,BHA,17.0,1,24,3
587,Crysencio,Summerville,57,,65.4,12,19,1080,1370,1120,1360,WHU,LIV,19.0,1,24,3
587,Crysencio,Summerville,57,,65.4,9,19,1080,1140,1120,1180,WHU,FUL,21.0,1,24,3
588,Guido,Rodríguez,48,,17.6,5,19,1080,1130,1120,1220,WHU,BHA,17.0,1,24,3
588,Guido,Rodríguez,48,,17.6,12,19,1080,1370,1120,1360,WHU,LIV,19.0,1,24,3
588,Guido,Rodríguez,48,,17.6,9,19,1080,1140,1120,1180,WHU,FUL,21.0,1,24,3
654,Carlos,Soler,50,,61.4,5,19,1080,1130,1120,1220,WHU,BHA,17.0,1,24,3
654,Carlos,Soler,50,,61.4,12,19,1080,1370,1120,1360,WHU,LIV,19.0,1,24,3
654,Carlos,Soler,50,,61.4,9,19,1080,1140,1120,1180,WHU,FUL,21.0,1,24,3
534,Boubacar,Traoré,48,,0.0,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
534,Boubacar,Traoré,48,,0.0,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
534,Boubacar,Traoré,48,,0.0,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
535,Jean-Ricner,Bellegarde,50,,44.4,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
535,Jean-Ricner,Bellegarde,50,,44.4,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
535,Jean-Ricner,Bellegarde,50,,44.4,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
537,Francisco Jorge,Tomás Oliveira,45,,0.0,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
537,Francisco Jorge,Tomás Oliveira,45,,0.0,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
537,Francisco Jorge,Tomás Oliveira,45,,0.0,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
538,Tawanda,Chirewa,45,,0.0,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
538,Tawanda,Chirewa,45,,0.0,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
538,Tawanda,Chirewa,45,,0.0,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
540,Luke,Cundle,45,,0.0,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
540,Luke,Cundle,45,,0.0,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
540,Luke,Cundle,45,,0.0,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
544,Tommy,Doyle,48,,3.8,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
544,Tommy,Doyle,48,,3.8,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
544,Tommy,Doyle,48,,3.8,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
547,Enso,González,44,,0.0,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
547,Enso,González,44,,0.0,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
547,Enso,González,44,,0.0,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
548,Gonçalo Manuel,Ganchinho Guedes,53,,25.6,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
548,Gonçalo Manuel,Ganchinho Guedes,53,,25.6,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
548,Gonçalo Manuel,Ganchinho Guedes,53,,25.6,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
550,Hwang,Hee-chan,61,1.0,8.4,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
550,Hwang,Hee-chan,61,1.0,8.4,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
550,Hwang,Hee-chan,61,1.0,8.4,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
551,Joe,Hodge,45,,0.0,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
551,Joe,Hodge,45,,0.0,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
551,Joe,Hodge,45,,0.0,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
553,João Victor,Gomes da Silva,49,,86.0,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
553,João Victor,Gomes da Silva,49,,86.0,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
553,João Victor,Gomes da Silva,49,,86.0,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
557,Mario,Lemina,50,,90.0,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
557,Mario,Lemina,50,,90.0,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
557,Mario,Lemina,50,,90.0,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
562,Daniel,Castelo Podence,55,,0.0,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
562,Daniel,Castelo Podence,55,,0.0,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
562,Daniel,Castelo Podence,55,,0.0,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
563,Rodrigo,Martins Gomes,52,,30.6,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
563,Rodrigo,Martins Gomes,52,,30.6,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
563,Rodrigo,Martins Gomes,52,,30.6,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
565,Pablo,Sarabia,51,2.0,9.0,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
565,Pablo,Sarabia,51,2.0,9.0,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
565,Pablo,Sarabia,51,2.0,9.0,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
642,André,Trindade da Costa Neto,50,,64.4,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
642,André,Trindade da Costa Neto,50,,64.4,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
642,André,Trindade da Costa Neto,50,,64.4,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
655,Carlos Roberto,Forbs Borges,55,,5.2,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
655,Carlos Roberto,Forbs Borges,55,,5.2,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
655,Carlos Roberto,Forbs Borges,55,,5.2,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
682,Tom,Edozie,45,,0.0,10,20,1060,1080,1090,1100,WOL,IPS,16.0,1,24,3
682,Tom,Edozie,45,,0.0,14,20,1060,1140,1090,1170,WOL,MUN,18.0,1,24,3
682,Tom,Edozie,45,,0.0,16,20,1060,1130,1090,1070,WOL,NFO,20.0,1,24,3
1,Fábio,Ferreira Vieira,54,,0.0,7,1,1360,1100,1390,1090,ARS,CRY,17.0,0,24,3
1,Fábio,Ferreira Vieira,54,,0.0,4,1,1360,1080,1390,1100,ARS,BRE,19.0,0,24,3
1,Fábio,Ferreira Vieira,54,,0.0,5,1,1360,1070,1390,1130,ARS,BHA,20.0,0,24,3
7,Jorge Luiz,Frello Filho,47,,41.8,7,1,1360,1100,1390,1090,ARS,CRY,17.0,0,24,3
7,Jorge Luiz,Frello Filho,47,,41.8,4,1,1360,1080,1390,1100,ARS,BRE,19.0,0,24,3
7,Jorge Luiz,Frello Filho,47,,41.8,5,1,1360,1070,1390,1130,ARS,BHA,20.0,0,24,3
9,Gabriel,Martinelli Silva,68,,34.0,7,1,1360,1100,1390,1090,ARS,CRY,17.0,0,24,3
9,Gabriel,Martinelli Silva,68,,34.0,4,1,1360,1080,1390,1100,ARS,BRE,19.0,0,24,3
9,Gabriel,Martinelli Silva,68,,34.0,5,1,1360,1070,1390,1130,ARS,BHA,20.0,0,24,3
12,Ethan,Nwaneri,45,,4.8,7,1,1360,1100,1390,1090,ARS,CRY,17.0,0,24,3
12,Ethan,Nwaneri,45,,4.8,4,1,1360,1080,1390,1100,ARS,BRE,19.0,0,24,3
12,Ethan,Nwaneri,45,,4.8,5,1,1360,1070,1390,1130,ARS,BHA,20.0,0,24,3
13,Martin,Ødegaard,83,2.0,82.2,7,1,1360,1100,1390,1090,ARS,CRY,17.0,0,24,3
13,Martin,Ødegaard,83,2.0,82.2,4,1,1360,1080,1390,1100,ARS,BRE,19.0,0,24,3
13,Martin,Ødegaard,83,2.0,82.2,5,1,1360,1070,1390,1130,ARS,BHA,20.0,0,24,3
16,Declan,Rice,62,,68.0,7,1,1360,1100,1390,1090,ARS,CRY,17.0,0,24,3
16,Declan,Rice,62,,68.0,4,1,1360,1080,1390,1100,ARS,BRE,19.0,0,24,3
16,Declan,Rice,62,,68.0,5,1,1360,1070,1390,1130,ARS,BHA,20.0,0,24,3
17,Bukayo,Saka,106,1.0,83.0,7,1,1360,1100,1390,1090,ARS,CRY,17.0,0,24,3
17,Bukayo,Saka,106,1.0,83.0,4,1,1360,1080,1390,1100,ARS,BRE,19.0,0,24,3
17,Bukayo,Saka,106,1.0,83.0,5,1,1360,1070,1390,1130,ARS,BHA,20.0,0,24,3
20,Thomas,Partey,50,,63.0,7,1,1360,1100,1390,1090,ARS,CRY,17.0,0,24,3
20,Thomas,Partey,50,,63.0,4,1,1360,1080,1390,1100,ARS,BRE,19.0,0,24,3
20,Thomas,Partey,50,,63.0,5,1,1360,1070,1390,1130,ARS,BHA,20.0,0,24,3
23,Leandro,Trossard,68,4.0,54.2,7,1,1360,1100,1390,1090,ARS,CRY,17.0,0,24,3
23,Leandro,Trossard,68,4.0,54.2,4,1,1360,1080,1390,1100,ARS,BRE,19.0,0,24,3
23,Leandro,Trossard,68,4.0,54.2,5,1,1360,1070,1390,1130,ARS,BHA,20.0,0,24,3
186,Raheem,Sterling,67,,4.6,7,1,1360,1100,1390,1090,ARS,CRY,17.0,0,24,3
186,Raheem,Sterling,67,,4.6,4,1,1360,1080,1390,1100,ARS,BRE,19.0,0,24,3
186,Raheem,Sterling,67,,4.6,5,1,1360,1070,1390,1130,ARS,BHA,20.0,0,24,3
597,Myles,Lewis-Skelly,45,,0.0,7,1,1360,1100,1390,1090,ARS,CRY,17.0,0,24,3
597,Myles,Lewis-Skelly,45,,0.0,4,1,1360,1080,1390,1100,ARS,BRE,19.0,0,24,3
597,Myles,Lewis-Skelly,45,,0.0,5,1,1360,1070,1390,1130,ARS,BHA,20.0,0,24,3
633,Mikel,Merino,60,,28.8,7,1,1360,1100,1390,1090,ARS,CRY,17.0,0,24,3
633,Mikel,Merino,60,,28.8,4,1,1360,1080,1390,1100,ARS,BRE,19.0,0,24,3
633,Mikel,Merino,60,,28.8,5,1,1360,1070,1390,1130,ARS,BHA,20.0,0,24,3
638,Salah-Eddine,Oulad M'hand,45,,0.0,7,1,1360,1100,1390,1090,ARS,CRY,17.0,0,24,3
638,Salah-Eddine,Oulad M'hand,45,,0.0,4,1,1360,1080,1390,1100,ARS,BRE,19.0,0,24,3
638,Salah-Eddine,Oulad M'hand,45,,0.0,5,1,1360,1070,1390,1130,ARS,BHA,20.0,0,24,3
659,Ismeal,Kabia,45,,0.0,7,1,1360,1100,1390,1090,ARS,CRY,17.0,0,24,3
659,Ismeal,Kabia,45,,0.0,4,1,1360,1080,1390,1100,ARS,BRE,19.0,0,24,3
659,Ismeal,Kabia,45,,0.0,5,1,1360,1070,1390,1130,ARS,BHA,20.0,0,24,3
28,Leon,Bailey,62,,58.2,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
28,Leon,Bailey,62,,58.2,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
28,Leon,Bailey,62,,58.2,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
29,Ross,Barkley,52,,33.8,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
29,Ross,Barkley,52,,33.8,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
29,Ross,Barkley,52,,33.8,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
30,Enzo,Barrenechea,49,,0.0,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
30,Enzo,Barrenechea,49,,0.0,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
30,Enzo,Barrenechea,49,,0.0,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
31,Emiliano,Buendía Stati,52,,3.4,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
31,Emiliano,Buendía Stati,52,,3.4,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
31,Emiliano,Buendía Stati,52,,3.4,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
33,Leander,Dendoncker,45,,0.0,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
33,Leander,Dendoncker,45,,0.0,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
33,Leander,Dendoncker,45,,0.0,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
34,Moussa,Diaby,65,,0.0,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
34,Moussa,Diaby,65,,0.0,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
34,Moussa,Diaby,65,,0.0,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
37,Lewis,Dobbin,50,,0.0,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
37,Lewis,Dobbin,50,,0.0,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
37,Lewis,Dobbin,50,,0.0,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
41,Samuel,Iling-Junior,54,,0.0,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
41,Samuel,Iling-Junior,54,,0.0,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
41,Samuel,Iling-Junior,54,,0.0,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
42,Boubacar,Kamara,50,,47.2,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
42,Boubacar,Kamara,50,,47.2,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
42,Boubacar,Kamara,50,,47.2,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
