id,first_name,second_name,position,value,team_id,penalties_order,rolling_opponent_xg_3,rolling_total_points_3,rolling_shots_3,rolling_expected_assists_3,rolling_expected_goals_3,rolling_ict_index_3,rolling_influence_3,rolling_threat_3,rolling_yellow_cards_3,rolling_opponent_deep_3,rolling_team_deep_3,rolling_bps_3,rolling_adjusted_xg_3,rolling_key_passes_3,rolling_opponent_xg_5,rolling_total_points_5,rolling_shots_5,rolling_expected_assists_5,rolling_expected_goals_5,rolling_ict_index_5,rolling_influence_5,rolling_threat_5,rolling_yellow_cards_5,rolling_opponent_deep_5,rolling_team_deep_5,rolling_bps_5,rolling_adjusted_xg_5,rolling_key_passes_5,rolling_opponent_xg_8,rolling_total_points_8,rolling_shots_8,rolling_expected_assists_8,rolling_expected_goals_8,rolling_ict_index_8,rolling_influence_8,rolling_threat_8,rolling_yellow_cards_8,rolling_opponent_deep_8,rolling_team_deep_8,rolling_bps_8,rolling_adjusted_xg_8,rolling_key_passes_8,rolling_opponent_xg_12,rolling_total_points_12,rolling_shots_12,rolling_expected_assists_12,rolling_expected_goals_12,rolling_ict_index_12,rolling_influence_12,rolling_threat_12,rolling_yellow_cards_12,rolling_opponent_deep_12,rolling_team_deep_12,rolling_bps_12,rolling_adjusted_xg_12,rolling_key_passes_12,avg_yellow_cards,average_season_goals,average_season_assists,pred_minutes
426,Josh,Bowler,MID,45,16,,1.711387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,4.666666666666667,0.0,0.0,0.0,1.7326722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,3.6,0.0,0.0,0.0,1.3078867500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,5.5,0.0,0.0,0.0,1.4096111666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,Eric,da Silva Moreira,MID,44,16,,1.711387,1.0,0.0,0.0,0.0,0.3,2.6,0.0,0.0,7.333333333333333,4.666666666666667,4.5,0.0,0.0,1.7326722,1.0,0.0,0.0,0.0,0.3,2.6,0.0,0.0,10.2,3.6,4.5,0.0,0.0,1.3078867500000002,1.0,0.0,0.0,0.0,0.3,2.6,0.0,0.0,8.25,5.5,4.5,0.0,0.0,1.4096111666666669,1.0,0.0,0.0,0.0,0.3,2.6,0.0,0.0,7.75,5.333333333333333,4.5,0.0,0.0,0.0,0.0,0.0,5.4
429,Danilo,dos Santos de Oliveira,MID,47,16,,1.711387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,4.666666666666667,1.0,0.0,0.0,1.7326722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,3.6,1.0,0.0,0.0,1.3078867500000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,5.5,1.0,0.0,0.0,1.4096111666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,5.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
431,Nicolás,Domínguez,MID,48,16,,1.711387,1.0,0.0,0.0276448850830396,0.0,1.2,6.000000000000003,0.6666666666666666,0.3333333333333333,7.333333333333333,4.666666666666667,4.666666666666667,0.0,0.3333333333333333,1.7326722,1.4,0.4,0.016586931049823762,0.03950484693050382,1.8800000000000001,9.48,4.6,0.2,10.2,3.6,8.8,0.03950484693050382,0.2,1.3078867500000002,1.625,0.875,0.015628057997673736,0.1093376828357577,2.9375,12.674999999999999,9.75,0.375,8.25,5.5,9.75,0.1093376828357577,0.25,1.4096111666666669,1.3333333333333333,0.75,0.011902733550717423,0.08068846724927421,2.2916666666666665,10.116666666666665,6.916666666666667,0.3333333333333333,7.75,5.333333333333333,7.25,0.08068846724927421,0.25,0.3076923076923077,0.0,0.0,51.0
432,Anthony,Elanga,MID,51,16,,1.711387,1.3333333333333333,0.6666666666666666,0.0202672854065895,0.04715425272782644,1.1666666666666663,2.466666666666667,3.3333333333333335,0.0,7.333333333333333,4.666666666666667,5.333333333333333,0.04715425272782644,0.3333333333333333,1.7326722,2.0,0.8,0.16257362216711044,0.08070986568927764,2.7600000000000007,7.919999999999999,6.2,0.0,10.2,3.6,7.2,0.08070986568927764,0.8,1.3078867500000002,2.25,0.625,0.12446768186055121,0.05697258887812494,2.675,6.425000000000001,5.625,0.0,8.25,5.5,6.875,0.05697258887812494,0.875,1.4096111666666669,2.0,0.6666666666666666,0.08744697257255511,0.058837926015257815,2.375,6.016666666666666,6.75,0.08333333333333333,7.75,5.333333333333333,5.916666666666667,0.058837926015257815,0.6666666666666666,0.06666666666666667,0.0,0.13333333333333333,49.0
433,Morgan,Gibbs-White,MID,63,16,2.0,1.711387,5.333333333333333,2.0,0.11804364869991935,0.08893478165070214,8.200000000000001,30.066666666666663,21.333333333333332,0.6666666666666666,7.333333333333333,4.666666666666667,20.666666666666668,0.08893478165070214,2.0,1.7326722,4.0,1.6,0.08745590895414349,0.1081944108009338,5.9,20.240000000000002,15.8,0.4,10.2,3.6,15.0,0.1081944108009338,1.4,1.3078867500000002,3.0,1.5,0.11022389028221366,0.0959912633989006,5.1,15.5,15.5,0.25,8.25,5.5,11.0,0.0959912633989006,1.25,1.4096111666666669,3.3636363636363638,1.9090909090909092,0.17599446597424417,0.14876485091041433,6.5181818181818185,17.927272727272726,22.545454545454547,0.2727272727272727,7.75,5.333333333333333,13.090909090909092,0.14876485091041433,1.7272727272727273,0.2727272727272727,0.18181818181818182,0.09090909090909091,55.0
434,Callum,Hudson-Odoi,MID,54,16,,1.711387,3.3333333333333335,1.0,0.05659913520018259,0.06229351212580995,4.300000000000001,13.266666666666664,10.333333333333334,0.0,7.333333333333333,4.666666666666667,10.333333333333334,0.06229351212580995,1.3333333333333333,1.7326722,4.2,1.4,0.04906006455421447,0.09121600538492203,5.220000000000001,16.839999999999996,13.8,0.0,10.2,3.6,14.0,0.09121600538492203,1.6,1.3078867500000002,3.5,1.375,0.08174525643698868,0.08066071104258297,5.125,14.875,12.875,0.0,8.25,5.5,14.25,0.08066071104258297,1.625,1.4096111666666669,3.5,1.4166666666666667,0.07244538438195981,0.08629843344291048,4.491666666666667,14.050000000000002,12.583333333333334,0.08333333333333333,7.75,5.333333333333333,14.25,0.08629843344291048,1.25,0.07142857142857142,0.14285714285714285,0.14285714285714285,64.8
435,Alex,Mighten,MID,45,16,,1.711387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,4.666666666666667,0.0,0.0,0.0,1.7326722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,3.6,0.0,0.0,0.0,1.3078867500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,5.5,0.0,0.0,0.0,1.4096111666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,Lewis,O'Brien,MID,50,16,,1.711387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,4.666666666666667,0.0,0.0,0.0,1.7326722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,3.6,0.0,0.0,0.0,1.3078867500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,5.5,0.0,0.0,0.0,1.4096111666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,Ibrahim,Sangaré,MID,44,16,,1.711387,1.3333333333333333,0.3333333333333333,0.0027378862723708,0.005455313871304167,2.466666666666667,12.933333333333332,6.333333333333333,0.6666666666666666,7.333333333333333,4.666666666666667,8.666666666666666,0.005455313871304167,0.3333333333333333,1.7326722,1.3333333333333333,0.3333333333333333,0.0027378862723708,0.005455313871304167,2.466666666666667,12.933333333333332,6.333333333333333,0.6666666666666666,10.2,3.6,8.666666666666666,0.005455313871304167,0.3333333333333333,1.3078867500000002,1.3333333333333333,0.3333333333333333,0.0027378862723708,0.005455313871304167,2.466666666666667,12.933333333333332,6.333333333333333,0.6666666666666666,8.25,5.5,8.666666666666666,0.005455313871304167,0.3333333333333333,1.4096111666666669,1.3333333333333333,0.3333333333333333,0.0027378862723708,0.005455313871304167,2.466666666666667,12.933333333333332,6.333333333333333,0.6666666666666666,7.75,5.333333333333333,8.666666666666666,0.005455313871304167,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
449,Ryan,Yates,MID,49,16,,1.711387,2.0,0.6666666666666666,0.016757788757483134,0.0485873520374298,1.3666666666666665,5.3999999999999995,3.3333333333333335,0.0,7.333333333333333,4.666666666666667,8.0,0.0485873520374298,0.3333333333333333,1.7326722,1.6,1.0,0.013715776428580262,0.07466396838426588,2.2399999999999998,6.319999999999999,7.4,0.4,10.2,3.6,9.4,0.07466396838426588,0.6,1.3078867500000002,2.75,1.625,0.03058071085251865,0.1753122918307781,3.675,13.575,10.125,0.25,8.25,5.5,12.125,0.1753122918307781,1.0,1.4096111666666669,2.3333333333333335,1.4166666666666667,0.029993479605764123,0.14357756807779268,3.225,12.033333333333333,9.833333333333334,0.3333333333333333,7.75,5.333333333333333,10.583333333333334,0.14357756807779268,0.75,0.26666666666666666,0.06666666666666667,0.06666666666666667,81.0
531,James,Ward-Prowse,MID,62,16,,1.7113870000000002,0.6666666666666666,0.3333333333333333,0.06700390204787253,0.014802956332763033,2.3333333333333335,6.133333333333333,2.3333333333333335,0.0,7.333333333333333,4.666666666666667,6.333333333333333,0.014802956332763033,1.0,1.7326722,1.0,0.4,0.04020234122872352,0.01191537994891404,1.9799999999999998,6.4,1.8,0.0,10.2,3.6,5.6,0.01191537994891404,0.6,1.30788675,1.2857142857142858,0.2857142857142857,0.0287159580205168,0.008510985677795744,1.657142857142857,6.514285714285714,1.2857142857142858,0.0,8.25,5.5,6.285714285714286,0.008510985677795744,0.42857142857142855,1.4096111666666669,1.2857142857142858,0.2857142857142857,0.0287159580205168,0.008510985677795744,1.657142857142857,6.514285714285714,1.2857142857142858,0.0,7.75,5.333333333333333,6.285714285714286,0.008510985677795744,0.42857142857142855,0.0,0.0,0.0,18.4
596,João Pedro,Ferreira Silva,MID,59,16,,1.711387,3.0,0.0,0.37333333333333335,0.06666666666666667,2.8666666666666667,3.0,9.666666666666666,0.3333333333333333,7.333333333333333,4.666666666666667,11.333333333333334,0.03333333333333333,0.0,1.7326722,2.2,0.2,0.341484233379364,0.16384088039398192,2.48,4.36,6.8,0.2,10.2,3.6,9.4,0.14384088039398193,0.4,1.3078867500000002,1.75,0.125,0.2159276458621025,0.10865055024623871,1.8624999999999998,3.4000000000000004,6.5,0.125,8.25,5.5,6.875,0.09302555024623871,0.25,1.4096111666666669,1.6666666666666667,0.16666666666666666,0.15145176390806833,0.09133392889052629,2.2083333333333335,5.3999999999999995,7.916666666666667,0.16666666666666666,7.75,5.333333333333333,7.083333333333333,0.07258392889052628,0.16666666666666666,0.14285714285714285,0.0,0.14285714285714285,58.2
620,Ramón,Sosa,MID,55,16,,1.711387,1.0,0.0,0.0540982571740945,0.0,1.7333333333333336,3.6666666666666665,0.6666666666666666,0.0,7.333333333333333,4.666666666666667,4.333333333333333,0.0,1.0,1.7326722,1.0,0.4,0.0324589543044567,0.01632718071341512,1.4000000000000004,3.2399999999999998,2.8,0.0,10.2,3.6,3.8,0.01632718071341512,0.6,1.3078867500000002,1.0,0.5,0.057875230442732566,0.02027600049041209,1.425,3.025,3.25,0.0,8.25,5.5,4.25,0.02027600049041209,0.625,1.4096111666666664,1.5,0.6,0.06437860690057277,0.06561499480158087,2.0,6.5600000000000005,5.0,0.0,7.75,5.333333333333333,6.2,0.06561499480158087,0.7,0.0,0.1,0.0,12.6
188,Lesley,Ugochukwu,MID,45,17,,3.4054466666666667,0.6666666666666666,0.0,0.0,0.0,0.4000000000000001,2.3333333333333335,0.0,0.3333333333333333,15.666666666666666,5.666666666666667,3.0,0.0,0.0,2.8634942000000003,0.8,0.0,0.015024721622467041,0.0,0.64,2.52,0.4,0.2,13.4,5.8,3.2,0.0,0.2,2.763050125,1.0,0.16666666666666666,0.017981265981992085,0.07318568726380666,0.9833333333333334,3.7999999999999994,1.0,0.16666666666666666,11.75,6.125,3.0,0.07318568726380666,0.3333333333333333,2.6225109166666667,1.0,0.16666666666666666,0.017981265981992085,0.07318568726380666,0.9833333333333334,3.7999999999999994,1.0,0.16666666666666666,11.416666666666666,5.75,3.0,0.07318568726380666,0.3333333333333333,0.16666666666666666,0.0,0.0,13.6
397,Ryan,Fraser,MID,48,17,,3.4054466666666667,1.6666666666666667,0.0,0.009632777422666534,0.0,1.2333333333333334,6.333333333333333,1.3333333333333333,0.0,15.666666666666666,5.666666666666667,7.333333333333333,0.0,0.3333333333333333,2.8634942,0.8,0.2,0.03117815628647802,0.00503032021224498,1.06,4.639999999999999,2.6,0.0,13.4,5.8,3.8,0.00503032021224498,0.4,2.763050125,0.8571428571428571,0.14285714285714285,0.022270111633198586,0.0035930858658892715,0.9571428571428572,5.114285714285714,1.8571428571428572,0.0,11.75,6.125,4.0,0.0035930858658892715,0.2857142857142857,2.6225109166666667,0.8571428571428571,0.14285714285714285,0.022270111633198586,0.0035930858658892715,0.9571428571428572,5.114285714285714,1.8571428571428572,0.0,11.416666666666666,5.75,4.0,0.0035930858658892715,0.2857142857142857,0.0,0.0,0.0,32.2
450,Carlos,Alcaraz Durán,MID,49,17,,3.4054466666666667,1.0,1.0,0.0502568297088146,0.0393431074917316,4.3,8.4,19.0,0.0,15.666666666666666,5.666666666666667,4.0,0.0393431074917316,1.0,2.8634942000000003,1.0,1.0,0.0502568297088146,0.0393431074917316,4.3,8.4,19.0,0.0,13.4,5.8,4.0,0.0393431074917316,1.0,2.763050125,1.0,1.0,0.0502568297088146,0.0393431074917316,4.3,8.4,19.0,0.0,11.75,6.125,4.0,0.0393431074917316,1.0,2.6225109166666667,1.0,1.0,0.0502568297088146,0.0393431074917316,4.3,8.4,19.0,0.0,11.416666666666666,5.75,4.0,0.0393431074917316,1.0,0.0,0.0,0.0,0.0
451,Samuel,Amo-Ameyaw,MID,44,17,,3.4054466666666667,0.5,0.5,0.0196715537458658,0.01637373864650725,1.3,2.0,3.0,0.5,15.666666666666666,5.666666666666667,0.5,0.01637373864650725,0.5,2.8634942000000003,0.5,0.5,0.0196715537458658,0.01637373864650725,1.3,2.0,3.0,0.5,13.4,5.8,0.5,0.01637373864650725,0.5,2.763050125,0.5,0.5,0.0196715537458658,0.01637373864650725,1.3,2.0,3.0,0.5,11.75,6.125,0.5,0.01637373864650725,0.5,2.6225109166666667,0.5,0.5,0.0196715537458658,0.01637373864650725,1.3,2.0,3.0,0.5,11.416666666666666,5.75,0.5,0.01637373864650725,0.5,0.5,0.0,0.0,3.4
452,Joe,Aribo,MID,49,17,,3.4054466666666667,3.3333333333333335,0.6666666666666666,0.1413901833196481,0.36167482535044354,5.433333333333334,21.666666666666668,22.666666666666668,0.0,15.666666666666666,5.666666666666667,15.666666666666666,0.36167482535044354,0.6666666666666666,2.8634942000000003,2.6,0.4,0.08483410999178885,0.2170048952102661,3.78,16.040000000000003,14.8,0.0,13.4,5.8,12.2,0.2170048952102661,0.4,2.763050125,3.0,0.875,0.05302131874486803,0.20926268910989165,4.125,16.775000000000002,18.375,0.0,11.75,6.125,12.5,0.20926268910989165,0.25,2.6225109166666667,2.5,0.8333333333333334,0.03722089358295003,0.1983416786727806,3.358333333333333,13.333333333333334,13.916666666666666,0.0,11.416666666666666,5.75,11.25,0.1983416786727806,0.25,0.0,0.14285714285714285,0.0,56.8
458,Shea,Charles,MID,45,17,,3.4054466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.666666666666666,5.666666666666667,0.0,0.0,0.0,2.8634942000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,5.8,0.0,0.0,0.0,2.763050125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,6.125,0.0,0.0,0.0,2.6225109166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.416666666666666,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,Samuel,Edozie,MID,49,17,,3.4054466666666667,0.5,0.0,0.04085655882954595,0.0,2.55,4.9,11.0,0.5,15.666666666666666,5.666666666666667,3.0,0.0,0.5,2.8634942000000003,0.5,0.0,0.04085655882954595,0.0,2.55,4.9,11.0,0.5,13.4,5.8,3.0,0.0,0.5,2.763050125,0.5,0.0,0.04085655882954595,0.0,2.55,4.9,11.0,0.5,11.75,6.125,3.0,0.0,0.5,2.6225109166666667,0.5,0.0,0.04085655882954595,0.0,2.55,4.9,11.0,0.5,11.416666666666666,5.75,3.0,0.0,0.5,0.5,0.0,0.0,0.0
462,Kamaldeen,Sulemana,MID,50,17,,3.4054466666666667,1.0,0.0,0.0,0.0,0.39999999999999997,1.6666666666666667,2.0,0.0,15.666666666666666,5.666666666666667,3.6666666666666665,0.0,0.0,2.8634942000000003,1.0,0.2,0.0,0.010561201721429821,0.48,2.4,2.2,0.0,13.4,5.8,3.6,0.010561201721429821,0.0,2.763050125,1.0,0.2,0.0,0.010561201721429821,0.48,2.4,2.2,0.0,11.75,6.125,3.6,0.010561201721429821,0.0,2.6225109166666667,1.0,0.2,0.0,0.010561201721429821,0.48,2.4,2.2,0.0,11.416666666666666,5.75,3.6,0.010561201721429821,0.0,0.0,0.0,0.0,6.2
463,Adam,Lallana,MID,50,17,,3.4054466666666667,0.6666666666666666,0.0,0.009265327205260568,0.0,1.9333333333333336,5.933333333333334,2.0,0.3333333333333333,15.666666666666666,5.666666666666667,6.333333333333333,0.0,0.3333333333333333,2.8634942000000003,0.4,0.2,0.00555919632315634,0.0071687214076518995,1.58,5.52,2.2,0.6,13.4,5.8,4.4,0.0071687214076518995,0.2,2.763050125,1.375,0.375,0.06627428252249953,0.019039446953684088,1.975,8.825000000000001,2.625,0.5,11.75,6.125,7.125,0.019039446953684088,0.375,2.6225109166666667,1.375,0.375,0.06627428252249953,0.019039446953684088,1.975,8.825000000000001,2.625,0.5,11.416666666666666,5.75,7.125,0.019039446953684088,0.375,0.5,0.0,0.25,19.0
471,Will,Smallbone,MID,50,17,,3.4054466666666667,1.3333333333333333,0.0,0.0686820993820826,0.0,2.3333333333333335,5.933333333333334,1.3333333333333333,0.0,15.666666666666666,5.666666666666667,6.0,0.0,1.0,2.8634942000000003,1.5,1.0,0.05151157453656195,0.06456854194402695,2.775,5.65,8.0,0.0,13.4,5.8,7.75,0.06456854194402695,0.75,2.763050125,1.5,1.0,0.05151157453656195,0.06456854194402695,2.775,5.65,8.0,0.0,11.75,6.125,7.75,0.06456854194402695,0.75,2.6225109166666667,1.5,1.0,0.05151157453656195,0.06456854194402695,2.775,5.65,8.0,0.0,11.416666666666666,5.75,7.75,0.06456854194402695,0.75,0.0,0.0,0.0,0.0
515,Maxwel,Cornet,MID,47,17,,3.4054466666666667,0.5,0.5,0.0,0.0375618040561676,1.1,5.800000000000001,3.5,0.5,15.666666666666666,5.666666666666667,6.0,0.0375618040561676,0.0,2.8634942,0.5,0.5,0.0,0.0375618040561676,1.1,5.800000000000001,3.5,0.5,13.4,5.8,6.0,0.0375618040561676,0.0,2.763050125,0.5,0.5,0.0,0.0375618040561676,1.1,5.800000000000001,3.5,0.5,11.75,6.125,6.0,0.0375618040561676,0.0,2.6225109166666667,0.5,0.5,0.0,0.0375618040561676,1.1,5.800000000000001,3.5,0.5,11.416666666666666,5.75,6.0,0.0375618040561676,0.0,0.5,0.0,0.0,0.0
518,Flynn,Downes,MID,48,17,,3.4054466666666667,3.0,0.6666666666666666,0.0,0.04934258759021757,3.3000000000000003,15.933333333333332,12.0,0.6666666666666666,15.666666666666666,5.666666666666667,14.0,0.04934258759021757,0.0,2.8634942000000003,2.6,0.4,0.02317797541618346,0.029605552554130544,2.9200000000000004,13.960000000000003,7.2,0.6,13.4,5.8,12.6,0.029605552554130544,0.2,2.763050125,2.25,0.5,0.025385176297277198,0.08820651005953548,3.3,12.65,9.125,0.5,11.75,6.125,12.5,0.08820651005953548,0.5,2.6225109166666667,2.0,0.5,0.09671253121147554,0.06253538265203433,3.5,12.85,7.5,0.5,11.416666666666666,5.75,13.416666666666666,0.06253538265203433,0.75,0.46153846153846156,0.07692307692307693,0.0,46.6
584,Ben,Brereton Díaz,MID,49,17,,3.4054466666666667,1.0,0.0,0.0,0.0,0.13333333333333333,0.6666666666666669,0.0,0.0,15.666666666666666,5.666666666666667,3.6666666666666665,0.0,0.0,2.8634942000000003,1.0,0.4,0.0,0.01826509833335874,0.54,0.9199999999999999,3.4,0.0,13.4,5.8,3.0,0.01826509833335874,0.0,2.763050125,1.25,1.125,0.0,0.06255011819303034,1.175,1.525,7.625,0.0,11.75,6.125,4.125,0.06255011819303034,0.0,2.6225109166666667,1.3,1.1,0.01556207612156867,0.13112603276968,1.6800000000000002,2.18,8.1,0.1,11.416666666666666,5.75,4.3,0.13112603276968,0.3,0.1,0.0,0.0,11.4
608,Tyler,Dibling,MID,45,17,,3.4054466666666667,1.6666666666666667,1.0,0.099069928129514,0.0344866799811522,4.300000000000001,11.6,12.666666666666666,0.3333333333333333,15.666666666666666,5.666666666666667,6.666666666666667,0.0344866799811522,1.3333333333333333,2.8634942000000003,1.2,0.8,0.06858708187937732,0.03295822888612746,3.22,8.48,8.4,0.4,13.4,5.8,6.6,0.03295822888612746,1.0,2.763050125,1.125,0.875,0.05249971942976114,0.03979326225817202,2.85,7.8,9.0,0.5,11.75,6.125,5.625,0.03979326225817202,0.75,2.6225109166666667,2.0,1.0,0.11105889392395811,0.07688552979379891,3.5916666666666663,10.083333333333334,11.083333333333334,0.4166666666666667,11.416666666666666,5.75,8.25,0.07688552979379891,0.9166666666666666,0.35714285714285715,0.07142857142857142,0.0,63.0
623,Mateus Gonçalo,Espanha Fernandes,MID,50,17,,3.4054466666666667,2.0,1.6666666666666667,0.0,0.2977242867151895,4.1000000000000005,9.199999999999998,21.333333333333332,0.0,15.666666666666666,5.666666666666667,13.666666666666666,0.2977242867151895,0.0,2.8634942000000003,3.0,2.0,0.10681109577417372,0.31146616935729976,5.4399999999999995,17.08,19.2,0.0,13.4,5.8,16.8,0.31146616935729976,0.6,2.763050125,2.5,1.25,0.07435901556164025,0.19466635584831232,4.3999999999999995,16.224999999999998,13.0,0.25,11.75,6.125,14.625,0.19466635584831232,0.5,2.6225109166666667,2.5833333333333335,1.0,0.13604436938961345,0.17668742065628365,4.125,15.316666666666665,10.166666666666666,0.25,11.416666666666666,5.75,13.833333333333334,0.17668742065628365,0.75,0.21428571428571427,0.07142857142857142,0.07142857142857142,87.6
693,Joseph,O'Brien-Whitmarsh,MID,45,17,,4.17324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,6.5,0.0,0.0,0.0,4.17324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,6.5,0.0,0.0,0.0,4.17324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,6.5,0.0,0.0,0.0,4.17324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,Rodrigo,Bentancur,MID,49,18,,2.4743866666666663,3.0,2.3333333333333335,0.0,0.10001951518158114,2.966666666666667,17.466666666666665,9.333333333333334,0.3333333333333333,11.0,8.666666666666666,11.333333333333334,0.10001951518158114,0.0,2.353214,2.4,1.4,0.0,0.06001170910894869,2.06,12.6,5.6,0.2,10.6,8.8,9.8,0.06001170910894869,0.0,2.0113717500000003,2.25,1.0,0.006700858008116475,0.04128049989230929,2.1875,11.3,4.25,0.25,8.625,9.125,11.5,0.04128049989230929,0.125,1.7231941666666668,1.9,1.1,0.00536068640649318,0.05164269749075172,2.2,10.02,6.3,0.4,7.25,10.416666666666666,10.6,0.05164269749075172,0.1,0.4,0.1,0.0,16.6
481,Lucas,Bergvall,MID,44,18,,2.4743866666666663,1.0,0.0,0.016001647959152834,0.0,1.2666666666666668,5.533333333333334,0.6666666666666666,0.0,11.0,8.666666666666666,4.666666666666667,0.0,0.3333333333333333,2.353214,1.0,0.2,0.0096009887754917,0.01065472438931464,0.8800000000000001,3.4799999999999995,0.6,0.0,10.6,8.8,4.0,0.01065472438931464,0.2,2.0113717500000003,1.0,0.125,0.006000617984682313,0.00665920274332165,0.6875,2.35,0.625,0.0,8.625,9.125,3.375,0.00665920274332165,0.125,1.7231941666666668,1.0,0.2222222222222222,0.041346803721454405,0.015324982917971068,1.011111111111111,3.4000000000000004,1.1111111111111112,0.0,7.25,10.416666666666666,4.0,0.015324982917971068,0.2222222222222222,0.0,0.0,0.0,5.4
482,Yves,Bissouma,MID,49,18,,2.4743866666666663,1.3333333333333333,0.3333333333333333,0.014471018066008867,0.005936997632185599,2.033333333333333,12.466666666666667,0.6666666666666666,0.6666666666666666,11.0,8.666666666666666,7.666666666666667,0.005936997632185599,0.3333333333333333,2.353214,1.4,0.4,0.00868261083960532,0.009419197589159,1.4,8.2,0.6,0.6,10.6,8.8,6.8,0.009419197589159,0.2,2.0113717500000003,2.5,0.375,0.011461622081696975,0.01735816756263374,2.3125,14.975,2.5,0.375,8.625,9.125,12.0,0.01735816756263374,0.25,1.7231941666666668,2.5833333333333335,0.3333333333333333,0.01633262696365514,0.01630404498428105,2.4499999999999997,15.116666666666665,2.4166666666666665,0.4166666666666667,7.25,10.416666666666666,13.0,0.01630404498428105,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.0,68.6
483,Bryan,Gil Salvatierra,MID,50,18,,2.4743866666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.666666666666666,0.0,0.0,0.0,2.353214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,8.8,0.0,0.0,0.0,2.0113717500000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.625,9.125,0.0,0.0,0.0,1.7231941666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,Alfie,Devine,MID,45,18,,2.4743866666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.666666666666666,0.0,0.0,0.0,2.353214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,8.8,0.0,0.0,0.0,2.0113717500000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.625,9.125,0.0,0.0,0.0,1.7231941666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,Archie,Gray,MID,46,18,,2.4743866666666663,1.3333333333333333,0.3333333333333333,0.0,0.009815218547979966,1.1,7.6000000000000005,2.3333333333333335,0.0,11.0,8.666666666666666,8.0,0.009815218547979966,0.0,2.353214,1.2,0.2,0.0,0.00588913112878798,0.7000000000000001,4.880000000000001,1.4,0.0,10.6,8.8,5.8,0.00588913112878798,0.0,2.0113717500000003,1.125,0.125,0.0,0.0036807069554924874,0.5625,3.975,0.875,0.0,8.625,9.125,4.5,0.0036807069554924874,0.0,1.7231941666666668,1.125,0.125,0.0,0.0036807069554924874,0.5625,3.975,0.875,0.0,7.25,10.416666666666666,4.5,0.0036807069554924874,0.0,0.0,0.0,0.0,22.2
