id,first_name,second_name,own_team,opponent_team,own_short_name,opponent_short_name,own_attack,opponent_attack,own_defense,opponent_defense,was_home,crowds,season,POS,gameweek,value,mean_xg_5
105,Mads,Roerslev Rasmussen,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,2,12,44,0.002
105,Mads,Roerslev Rasmussen,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,2,14,44,0.002
105,Mads,Roerslev Rasmussen,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,2,16,44,0.002
112,Mathias,Jorgensen,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,2,12,45,0.0
112,Mathias,Jorgensen,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,2,14,45,0.0
112,Mathias,Jorgensen,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,2,16,45,0.0
338,Sepp,van den Berg,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,2,12,40,0.078
338,Sepp,van den Berg,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,2,14,40,0.078
338,Sepp,van den Berg,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,2,16,40,0.078
649,Jayden,Meghoma,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,2,12,40,0.0
649,Jayden,Meghoma,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,2,14,40,0.0
649,Jayden,Meghoma,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,2,16,40,0.0
116,Valentín,Barco,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,2,12,40,0.0
116,Valentín,Barco,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,2,14,40,0.0
116,Valentín,Barco,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,2,15,40,0.0
120,Lewis,Dunk,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,2,12,44,0.0
120,Lewis,Dunk,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,2,14,44,0.0
120,Lewis,Dunk,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,2,15,44,0.0
122,Pervis,Estupiñán,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,2,12,50,0.015
122,Pervis,Estupiñán,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,2,14,50,0.015
122,Pervis,Estupiñán,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,2,15,50,0.015
128,Igor Julio,dos Santos de Paulo,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,2,12,44,0.0125
128,Igor Julio,dos Santos de Paulo,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,2,14,44,0.0125
128,Igor Julio,dos Santos de Paulo,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,2,15,44,0.0125
131,Tariq,Lamptey,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,2,12,44,0.0
131,Tariq,Lamptey,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,2,14,44,0.0
131,Tariq,Lamptey,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,2,15,44,0.0
139,Odeluga,Offiah,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,2,12,40,0.0
139,Odeluga,Offiah,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,2,14,40,0.0
139,Odeluga,Offiah,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,2,15,40,0.0
144,Jan Paul,van Hecke,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,2,12,45,0.018
144,Jan Paul,van Hecke,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,2,14,45,0.018
144,Jan Paul,van Hecke,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,2,15,45,0.018
145,Joël,Veltman,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,2,12,45,0.004
145,Joël,Veltman,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,2,14,45,0.004
145,Joël,Veltman,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,2,15,45,0.004
147,Adam,Webster,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,2,12,43,0.0
147,Adam,Webster,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,2,14,43,0.0
147,Adam,Webster,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,2,15,43,0.0
628,Ferdi,Kadioglu,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,2,12,45,0.1025
628,Ferdi,Kadioglu,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,2,14,45,0.1025
628,Ferdi,Kadioglu,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,2,15,45,0.1025
663,Imari,Samuels,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,2,12,40,0.0
663,Imari,Samuels,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,2,14,40,0.0
663,Imari,Samuels,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,2,15,40,0.0
153,Benoît,Badiashile,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,2,12,43,0.0
153,Benoît,Badiashile,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,2,14,43,0.0
153,Benoît,Badiashile,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,2,15,43,0.0
160,Ben,Chilwell,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,2,12,47,0.0
160,Ben,Chilwell,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,2,14,47,0.0
160,Ben,Chilwell,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,2,15,47,0.0
162,Levi,Colwill,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,2,12,46,0.002
162,Levi,Colwill,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,2,14,46,0.002
162,Levi,Colwill,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,2,15,46,0.002
163,Marc,Cucurella Saseta,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,2,12,50,0.0
163,Marc,Cucurella Saseta,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,2,14,50,0.0
163,Marc,Cucurella Saseta,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,2,15,50,0.0
167,Axel,Disasi,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,2,12,43,0.0
167,Axel,Disasi,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,2,14,43,0.0
167,Axel,Disasi,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,2,15,43,0.0
170,Alfie,Gilchrist,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,2,12,40,0.0
170,Alfie,Gilchrist,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,2,14,40,0.0
170,Alfie,Gilchrist,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,2,15,40,0.0
171,Malo,Gusto,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,2,12,49,0.0
171,Malo,Gusto,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,2,14,49,0.0
171,Malo,Gusto,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,2,15,49,0.0
172,Reece,James,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,2,12,49,0.0
172,Reece,James,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,2,14,49,0.0
172,Reece,James,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,2,15,49,0.0
176,Malang,Sarr,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,2,12,45,0.0
176,Malang,Sarr,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,2,14,45,0.0
176,Malang,Sarr,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,2,15,45,0.0
187,Tosin,Adarabioyo,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,2,12,43,0.0
187,Tosin,Adarabioyo,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,2,14,43,0.0
187,Tosin,Adarabioyo,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,2,15,43,0.0
189,Wesley,Fofana,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,2,12,45,0.0
189,Wesley,Fofana,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,2,14,45,0.0
189,Wesley,Fofana,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,2,15,45,0.0
575,Caleb,Wiley,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,2,12,40,0.0
575,Caleb,Wiley,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,2,14,40,0.0
575,Caleb,Wiley,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,2,15,40,0.0
159,Trevoh,Chalobah,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,2,12,44,0.09
159,Trevoh,Chalobah,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,2,14,44,0.09
159,Trevoh,Chalobah,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,2,16,44,0.09
194,Chris,Richards,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,2,12,44,0.0
194,Chris,Richards,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,2,14,44,0.0
194,Chris,Richards,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,2,16,44,0.0
195,Chadi,Riad Dnanou,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,2,12,43,0.0
195,Chadi,Riad Dnanou,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,2,14,43,0.0
195,Chadi,Riad Dnanou,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,2,16,43,0.0
196,Nathaniel,Clyne,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,2,12,44,0.0
196,Nathaniel,Clyne,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,2,14,44,0.0
196,Nathaniel,Clyne,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,2,16,44,0.0
200,Marc,Guéhi,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,2,12,45,0.194
200,Marc,Guéhi,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,2,14,45,0.194
200,Marc,Guéhi,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,2,16,45,0.194
202,Rob,Holding,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,2,12,43,0.0
202,Rob,Holding,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,2,14,43,0.0
202,Rob,Holding,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,2,16,43,0.0
210,Tyrick,Mitchell,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,2,12,49,0.012
210,Tyrick,Mitchell,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,2,14,49,0.012
210,Tyrick,Mitchell,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,2,16,49,0.012
211,Daniel,Muñoz,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,2,12,48,0.124
211,Daniel,Muñoz,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,2,14,48,0.124
211,Daniel,Muñoz,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,2,16,48,0.124
215,Joel,Ward,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,2,12,43,0.0
215,Joel,Ward,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,2,14,43,0.0
215,Joel,Ward,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,2,16,43,0.0
650,Maxence,Lacroix,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,2,12,45,0.052
650,Maxence,Lacroix,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,2,14,45,0.052
650,Maxence,Lacroix,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,2,16,45,0.052
666,Caleb,Kporha,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,2,12,40,0.0
666,Caleb,Kporha,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,2,14,40,0.0
666,Caleb,Kporha,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,2,16,40,0.0
219,Jarrad,Branthwaite,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,2,11,48,0.0
219,Jarrad,Branthwaite,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,2,13,48,0.0
219,Jarrad,Branthwaite,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,2,16,48,0.0
221,Séamus,Coleman,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,2,11,43,0.0
221,Séamus,Coleman,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,2,13,43,0.0
221,Séamus,Coleman,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,2,16,43,0.0
225,Mason,Holgate,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,2,11,40,0.0
225,Mason,Holgate,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,2,13,40,0.0
225,Mason,Holgate,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,2,16,40,0.0
228,Michael,Keane,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,2,11,43,0.0339999999999999
228,Michael,Keane,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,2,13,43,0.0339999999999999
228,Michael,Keane,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,2,16,43,0.0339999999999999
231,Vitalii,Mykolenko,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,2,11,43,0.01
231,Vitalii,Mykolenko,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,2,13,43,0.01
231,Vitalii,Mykolenko,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,2,16,43,0.01
234,Nathan,Patterson,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,2,11,44,0.0
234,Nathan,Patterson,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,2,13,44,0.0
234,Nathan,Patterson,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,2,16,44,0.0
236,James,Tarkowski,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,2,11,48,0.056
236,James,Tarkowski,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,2,13,48,0.056
236,James,Tarkowski,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,2,16,48,0.056
238,Ashley,Young,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,2,11,45,0.012
238,Ashley,Young,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,2,13,45,0.012
238,Ashley,Young,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,2,16,45,0.012
582,Jake,O'Brien,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,2,11,47,0.0
582,Jake,O'Brien,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,2,13,47,0.0
582,Jake,O'Brien,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,2,16,47,0.0
627,Roman,Dixon,8,19,EVE,WHU,1100,1080,1100,1120,0,1,24,2,11,40,0.0
627,Roman,Dixon,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,2,13,40,0.0
627,Roman,Dixon,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,2,16,40,0.0
191,Joachim,Andersen,9,7,FUL,CRY,1140,1100,1180,1090,0,1,24,2,11,43,0.0339999999999999
191,Joachim,Andersen,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,2,13,43,0.0339999999999999
191,Joachim,Andersen,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,2,16,43,0.0339999999999999
241,Calvin,Bassey,9,7,FUL,CRY,1140,1100,1180,1090,0,1,24,2,11,45,0.0139999999999999
241,Calvin,Bassey,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,2,13,45,0.0139999999999999
241,Calvin,Bassey,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,2,16,45,0.0139999999999999
244,Timothy,Castagne,9,7,FUL,CRY,1140,1100,1180,1090,0,1,24,2,11,42,0.0
244,Timothy,Castagne,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,2,13,42,0.0
244,Timothy,Castagne,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,2,16,42,0.0
245,Issa,Diop,9,7,FUL,CRY,1140,1100,1180,1090,0,1,24,2,11,44,0.0
245,Issa,Diop,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,2,13,44,0.0
245,Issa,Diop,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,2,16,44,0.0
250,Kevin,Mbabu,9,7,FUL,CRY,1140,1100,1180,1090,0,1,24,2,11,40,0.0
250,Kevin,Mbabu,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,2,13,40,0.0
250,Kevin,Mbabu,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,2,16,40,0.0
253,Tim,Ream,9,7,FUL,CRY,1140,1100,1180,1090,0,1,24,2,11,45,0.0
253,Tim,Ream,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,2,13,45,0.0
253,Tim,Ream,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,2,16,45,0.0
255,Antonee,Robinson,9,7,FUL,CRY,1140,1100,1180,1090,0,1,24,2,11,47,0.016
255,Antonee,Robinson,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,2,13,47,0.016
255,Antonee,Robinson,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,2,16,47,0.016
257,Kenny,Tete,9,7,FUL,CRY,1140,1100,1180,1090,0,1,24,2,11,45,0.0379999999999999
257,Kenny,Tete,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,2,13,45,0.0379999999999999
257,Kenny,Tete,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,2,16,45,0.0379999999999999
579,Ryan,Sessegnon,9,7,FUL,CRY,1140,1100,1180,1090,0,1,24,2,11,42,0.0
579,Ryan,Sessegnon,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,2,13,42,0.0
579,Ryan,Sessegnon,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,2,16,42,0.0
586,Jorge,Cuenca Barreno,9,7,FUL,CRY,1140,1100,1180,1090,0,1,24,2,11,44,0.0
586,Jorge,Cuenca Barreno,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,2,13,44,0.0
586,Jorge,Cuenca Barreno,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,2,16,44,0.0
261,Elkan,Baggott,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,2,11,40,0.0
261,Elkan,Baggott,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,2,13,40,0.0
261,Elkan,Baggott,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,2,16,40,0.0
263,Cameron,Burgess,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,2,11,39,0.0433333333333333
263,Cameron,Burgess,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,2,13,39,0.0433333333333333
263,Cameron,Burgess,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,2,16,39,0.0433333333333333
266,Harry,Clarke,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,2,11,40,0.0
266,Harry,Clarke,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,2,13,40,0.0
266,Harry,Clarke,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,2,16,40,0.0
267,Leif,Davis,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,2,11,45,0.058
267,Leif,Davis,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,2,13,45,0.058
267,Leif,Davis,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,2,16,45,0.058
269,George,Edmundson,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,2,11,40,0.0
269,George,Edmundson,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,2,13,40,0.0
269,George,Edmundson,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,2,16,40,0.0
270,Jacob,Greaves,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,2,11,40,0.0
270,Jacob,Greaves,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,2,13,40,0.0
270,Jacob,Greaves,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,2,16,40,0.0
275,Ben,Johnson,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,2,11,40,0.0133333333333333
275,Ben,Johnson,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,2,13,40,0.0133333333333333
275,Ben,Johnson,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,2,16,40,0.0133333333333333
279,Corrie,Ndaba,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,2,11,40,0.0
279,Corrie,Ndaba,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,2,13,40,0.0
279,Corrie,Ndaba,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,2,16,40,0.0
282,Axel,Tuanzebe,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,2,11,40,0.0
282,Axel,Tuanzebe,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,2,13,40,0.0
282,Axel,Tuanzebe,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,2,16,40,0.0
284,Luke,Woolfenden,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,2,11,40,0.0
284,Luke,Woolfenden,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,2,13,40,0.0
284,Luke,Woolfenden,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,2,16,40,0.0
583,Conor,Townsend,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,2,11,40,0.0
583,Conor,Townsend,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,2,13,40,0.0
583,Conor,Townsend,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,2,16,40,0.0
630,Dara,O'Shea,10,18,IPS,TOT,1080,1110,1100,1330,0,1,24,2,11,40,0.072
630,Dara,O'Shea,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,2,13,40,0.072
630,Dara,O'Shea,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,2,16,40,0.072
288,Conor,Coady,11,14,LEI,MUN,1120,1130,1080,1120,0,1,24,2,11,40,0.0
288,Conor,Coady,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,2,13,40,0.0
288,Conor,Coady,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,2,16,40,0.0
291,Wout,Faes,11,14,LEI,MUN,1120,1130,1080,1120,0,1,24,2,11,42,0.11
291,Wout,Faes,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,2,13,42,0.11
291,Wout,Faes,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,2,16,42,0.11
295,James,Justin,11,14,LEI,MUN,1120,1130,1080,1120,0,1,24,2,11,46,0.0
295,James,Justin,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,2,13,46,0.0
295,James,Justin,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,2,16,46,0.0
296,Victor,Kristiansen,11,14,LEI,MUN,1120,1130,1080,1120,0,1,24,2,11,45,0.0
296,Victor,Kristiansen,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,2,13,45,0.0
296,Victor,Kristiansen,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,2,16,45,0.0
301,Caleb,Okoli,11,14,LEI,MUN,1120,1130,1080,1120,0,1,24,2,11,40,0.0
301,Caleb,Okoli,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,2,13,40,0.0
301,Caleb,Okoli,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,2,16,40,0.0
302,Ricardo,Barbosa Pereira,11,14,LEI,MUN,1120,1130,1080,1120,0,1,24,2,11,42,0.0
302,Ricardo,Barbosa Pereira,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,2,13,42,0.0
302,Ricardo,Barbosa Pereira,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,2,16,42,0.0
303,Harry,Souttar,11,14,LEI,MUN,1120,1130,1080,1120,0,1,24,2,11,40,0.0
303,Harry,Souttar,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,2,13,40,0.0
303,Harry,Souttar,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,2,16,40,0.0
305,Luke,Thomas,11,14,LEI,MUN,1120,1130,1080,1120,0,1,24,2,11,39,0.0
305,Luke,Thomas,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,2,13,39,0.0
305,Luke,Thomas,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,2,16,39,0.0
307,Jannik,Vestergaard,11,14,LEI,MUN,1120,1130,1080,1120,0,1,24,2,11,40,0.0033333333333333
307,Jannik,Vestergaard,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,2,13,40,0.0033333333333333
307,Jannik,Vestergaard,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,2,16,40,0.0033333333333333
616,Ben,Nelson,11,14,LEI,MUN,1120,1130,1080,1120,0,1,24,2,11,40,0.0
616,Ben,Nelson,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,2,13,40,0.0
616,Ben,Nelson,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,2,16,40,0.0
311,Trent,Alexander-Arnold,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,2,12,70,0.04
311,Trent,Alexander-Arnold,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,2,14,70,0.04
311,Trent,Alexander-Arnold,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,2,15,70,0.04
313,Conor,Bradley,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,2,12,47,0.0
313,Conor,Bradley,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,2,14,47,0.0
313,Conor,Bradley,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,2,15,47,0.0
322,Joe,Gomez,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,2,12,48,0.0
322,Joe,Gomez,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,2,14,48,0.0
322,Joe,Gomez,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,2,15,48,0.0
326,Ibrahima,Konaté,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,2,12,53,0.0
326,Ibrahima,Konaté,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,2,14,53,0.0
326,Ibrahima,Konaté,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,2,15,53,0.0
332,Nathaniel,Phillips,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,2,12,40,0.0
332,Nathaniel,Phillips,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,2,14,40,0.0
332,Nathaniel,Phillips,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,2,15,40,0.0
333,Jarell,Quansah,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,2,12,40,0.0
333,Jarell,Quansah,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,2,14,40,0.0
333,Jarell,Quansah,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,2,15,40,0.0
334,Rhys,Williams,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,2,12,40,0.0
334,Rhys,Williams,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,2,14,40,0.0
334,Rhys,Williams,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,2,15,40,0.0
335,Andrew,Robertson,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,2,12,59,0.0
335,Andrew,Robertson,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,2,14,59,0.0
