id,first_name,second_name,own_team,opponent_team,own_short_name,opponent_short_name,own_attack,opponent_attack,own_defense,opponent_defense,was_home,crowds,season,POS,gameweek,value,mean_xg_5,mean_xa_5
433,Morgan,Gibbs-White,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,63,0.0,0.0
434,Callum,Hudson-Odoi,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,54,0.0,0.0
434,Callum,Hudson-Odoi,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,54,0.0,0.0
435,Alex,Mighten,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,45,0.0,0.0
435,Alex,Mighten,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,45,0.0,0.0
439,Lewis,O'Brien,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,50,0.0,0.0
439,Lewis,O'Brien,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,50,0.0,0.0
442,Ibrahim,Sangaré,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,44,0.0,0.0
442,Ibrahim,Sangaré,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,44,0.0,0.0
449,Ryan,Yates,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,49,0.206,0.02
449,Ryan,Yates,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,49,0.206,0.02
531,James,Ward-Prowse,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,62,0.0,0.0
531,James,Ward-Prowse,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,62,0.0,0.0
596,João Pedro,Ferreira Silva,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,59,0.0,0.0
596,João Pedro,Ferreira Silva,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,59,0.0,0.0
620,Ramón,Sosa,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,3,13,55,0.0,0.0
620,Ramón,Sosa,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,3,16,55,0.0,0.0
188,Lesley,Ugochukwu,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,45,0.0,0.0
188,Lesley,Ugochukwu,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,45,0.0,0.0
188,Lesley,Ugochukwu,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,45,0.0,0.0
397,Ryan,Fraser,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,48,0.0,0.0
397,Ryan,Fraser,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,48,0.0,0.0
397,Ryan,Fraser,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,48,0.0,0.0
450,Carlos,Alcaraz Durán,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,49,0.0,0.0
450,Carlos,Alcaraz Durán,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,49,0.0,0.0
450,Carlos,Alcaraz Durán,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,49,0.0,0.0
451,Samuel,Amo-Ameyaw,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,45,0.0,0.0
451,Samuel,Amo-Ameyaw,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,45,0.0,0.0
451,Samuel,Amo-Ameyaw,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,45,0.0,0.0
452,Joe,Aribo,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,49,0.2319999999999999,0.014
452,Joe,Aribo,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,49,0.2319999999999999,0.014
452,Joe,Aribo,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,49,0.2319999999999999,0.014
458,Shea,Charles,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,45,0.0,0.0
458,Shea,Charles,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,45,0.0,0.0
458,Shea,Charles,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,45,0.0,0.0
459,Samuel,Edozie,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,49,0.0,0.0
459,Samuel,Edozie,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,49,0.0,0.0
459,Samuel,Edozie,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,49,0.0,0.0
462,Kamaldeen,Sulemana,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,50,0.0,0.0
462,Kamaldeen,Sulemana,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,50,0.0,0.0
462,Kamaldeen,Sulemana,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,50,0.0,0.0
463,Adam,Lallana,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,50,0.0,0.0
463,Adam,Lallana,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,50,0.0,0.0
463,Adam,Lallana,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,50,0.0,0.0
471,Will,Smallbone,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,50,0.0,0.0
471,Will,Smallbone,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,50,0.0,0.0
471,Will,Smallbone,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,50,0.0,0.0
515,Maxwel,Cornet,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,48,0.0,0.0
515,Maxwel,Cornet,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,48,0.0,0.0
515,Maxwel,Cornet,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,48,0.0,0.0
518,Flynn,Downes,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,48,0.0,0.0
518,Flynn,Downes,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,48,0.0,0.0
518,Flynn,Downes,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,48,0.0,0.0
584,Ben,Brereton Díaz,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,50,0.0,0.0
584,Ben,Brereton Díaz,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,50,0.0,0.0
584,Ben,Brereton Díaz,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,50,0.0,0.0
608,Tyler,Dibling,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,46,0.0,0.0
608,Tyler,Dibling,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,46,0.0,0.0
608,Tyler,Dibling,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,46,0.0,0.0
623,Mateus Gonçalo,Espanha Fernandes,17,12,SOU,LIV,1060,1370,1060,1360,1,1,24,3,12,50,0.078,0.054
623,Mateus Gonçalo,Espanha Fernandes,17,6,SOU,CHE,1060,1130,1060,1330,1,1,24,3,14,50,0.078,0.054
623,Mateus Gonçalo,Espanha Fernandes,17,18,SOU,TOT,1060,1170,1060,1350,1,1,24,3,16,50,0.078,0.054
480,Rodrigo,Bentancur,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,50,0.068,0.03
480,Rodrigo,Bentancur,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,50,0.068,0.03
480,Rodrigo,Bentancur,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,50,0.068,0.03
481,Lucas,Bergvall,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,44,0.0,0.0
481,Lucas,Bergvall,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,44,0.0,0.0
481,Lucas,Bergvall,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,44,0.0,0.0
482,Yves,Bissouma,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,49,0.0,0.0
482,Yves,Bissouma,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,49,0.0,0.0
482,Yves,Bissouma,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,49,0.0,0.0
483,Bryan,Gil Salvatierra,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,50,0.0,0.0
483,Bryan,Gil Salvatierra,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,50,0.0,0.0
483,Bryan,Gil Salvatierra,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,50,0.0,0.0
485,Alfie,Devine,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,45,0.0,0.0
485,Alfie,Devine,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,45,0.0,0.0
485,Alfie,Devine,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,45,0.0,0.0
489,Archie,Gray,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,47,0.0,0.0
489,Archie,Gray,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,47,0.0,0.0
489,Archie,Gray,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,47,0.0,0.0
490,Pierre-Emile,Højbjerg,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,50,0.0,0.0
490,Pierre-Emile,Højbjerg,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,50,0.0,0.0
490,Pierre-Emile,Højbjerg,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,50,0.0,0.0
491,Brennan,Johnson,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,68,0.642,0.03
491,Brennan,Johnson,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,68,0.642,0.03
491,Brennan,Johnson,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,68,0.642,0.03
492,Dejan,Kulusevski,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,63,0.064,0.196
492,Dejan,Kulusevski,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,63,0.064,0.196
492,Dejan,Kulusevski,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,63,0.064,0.196
493,Giovani,Lo Celso,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,49,0.0,0.0
493,Giovani,Lo Celso,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,49,0.0,0.0
493,Giovani,Lo Celso,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,49,0.0,0.0
494,James,Maddison,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,76,0.0,0.0
494,James,Maddison,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,76,0.0,0.0
494,James,Maddison,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,76,0.0,0.0
499,Pape Matar,Sarr,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,48,0.0366666666666666,0.06
499,Pape Matar,Sarr,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,48,0.0366666666666666,0.06
499,Pape Matar,Sarr,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,48,0.0366666666666666,0.06
502,Manor,Solomon,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,54,0.0,0.0
502,Manor,Solomon,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,54,0.0,0.0
502,Manor,Solomon,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,54,0.0,0.0
503,Son,Heung-min,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,99,0.146,0.26
503,Son,Heung-min,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,99,0.146,0.26
503,Son,Heung-min,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,99,0.146,0.26
509,Timo,Werner,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,62,0.0,0.0
509,Timo,Werner,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,62,0.0,0.0
509,Timo,Werner,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,62,0.0,0.0
610,Mikey,Moore,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,45,0.0,0.0
610,Mikey,Moore,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,45,0.0,0.0
610,Mikey,Moore,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,45,0.0,0.0
612,Wilson,Odobert,18,9,TOT,FUL,1110,1140,1330,1180,1,1,24,3,13,53,0.0,0.0
612,Wilson,Odobert,18,6,TOT,CHE,1110,1130,1330,1330,1,1,24,3,15,53,0.0,0.0
612,Wilson,Odobert,18,12,TOT,LIV,1110,1370,1330,1360,1,1,24,3,17,53,0.0,0.0
511,Edson,Álvarez Velázquez,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,3,13,50,0.0,0.0
511,Edson,Álvarez Velázquez,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,3,15,50,0.0,0.0
511,Edson,Álvarez Velázquez,19,5,WHU,BHA,1080,1130,1120,1220,1,1,24,3,17,50,0.0,0.0
514,Jarrod,Bowen,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,3,13,75,0.272,0.316
514,Jarrod,Bowen,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,3,15,75,0.272,0.316
514,Jarrod,Bowen,19,5,WHU,BHA,1080,1130,1120,1220,1,1,24,3,17,75,0.272,0.316
519,George,Earthy,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,3,13,45,0.0,0.0
519,George,Earthy,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,3,15,45,0.0,0.0
519,George,Earthy,19,5,WHU,BHA,1080,1130,1120,1220,1,1,24,3,17,45,0.0,0.0
525,Mohammed,Kudus,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,3,13,62,0.0,0.0
525,Mohammed,Kudus,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,3,15,62,0.0,0.0
525,Mohammed,Kudus,19,5,WHU,BHA,1080,1130,1120,1220,1,1,24,3,17,62,0.0,0.0
526,Luis Guilherme,Lira dos Santos,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,3,13,47,0.0,0.0
526,Luis Guilherme,Lira dos Santos,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,3,15,47,0.0,0.0
526,Luis Guilherme,Lira dos Santos,19,5,WHU,BHA,1080,1130,1120,1220,1,1,24,3,17,47,0.0,0.0
527,Lucas,Tolentino Coelho de Lima,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,3,13,58,0.234,0.136
527,Lucas,Tolentino Coelho de Lima,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,3,15,58,0.234,0.136
527,Lucas,Tolentino Coelho de Lima,19,5,WHU,BHA,1080,1130,1120,1220,1,1,24,3,17,58,0.234,0.136
530,Tomáš,Souček,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,3,13,49,0.37,0.0839999999999999
530,Tomáš,Souček,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,3,15,49,0.37,0.0839999999999999
530,Tomáš,Souček,19,5,WHU,BHA,1080,1130,1120,1220,1,1,24,3,17,49,0.37,0.0839999999999999
576,Andy,Irving,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,3,13,48,0.0,0.0
576,Andy,Irving,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,3,15,48,0.0,0.0
576,Andy,Irving,19,5,WHU,BHA,1080,1130,1120,1220,1,1,24,3,17,48,0.0,0.0
587,Crysencio,Summerville,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,3,13,57,0.28,0.16
587,Crysencio,Summerville,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,3,15,57,0.28,0.16
587,Crysencio,Summerville,19,5,WHU,BHA,1080,1130,1120,1220,1,1,24,3,17,57,0.28,0.16
588,Guido,Rodríguez,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,3,13,49,0.006,0.0099999999999999
588,Guido,Rodríguez,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,3,15,49,0.006,0.0099999999999999
588,Guido,Rodríguez,19,5,WHU,BHA,1080,1130,1120,1220,1,1,24,3,17,49,0.006,0.0099999999999999
654,Carlos,Soler,19,1,WHU,ARS,1080,1360,1120,1390,1,1,24,3,13,50,0.0,0.0
654,Carlos,Soler,19,20,WHU,WOL,1080,1060,1120,1120,1,1,24,3,15,50,0.0,0.0
654,Carlos,Soler,19,5,WHU,BHA,1080,1130,1120,1220,1,1,24,3,17,50,0.0,0.0
534,Boubacar,Traoré,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,48,0.0,0.0
534,Boubacar,Traoré,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,48,0.0,0.0
535,Jean-Ricner,Bellegarde,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,50,0.0,0.0
535,Jean-Ricner,Bellegarde,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,50,0.0,0.0
537,Francisco Jorge,Tomás Oliveira,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,45,0.0,0.0
537,Francisco Jorge,Tomás Oliveira,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,45,0.0,0.0
538,Tawanda,Chirewa,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,45,0.0,0.0
538,Tawanda,Chirewa,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,45,0.0,0.0
540,Luke,Cundle,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,45,0.0,0.0
540,Luke,Cundle,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,45,0.0,0.0
544,Tommy,Doyle,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,48,0.0,0.0
544,Tommy,Doyle,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,48,0.0,0.0
547,Enso,González,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,44,0.0,0.0
547,Enso,González,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,44,0.0,0.0
548,Gonçalo Manuel,Ganchinho Guedes,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,53,0.0,0.0
548,Gonçalo Manuel,Ganchinho Guedes,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,53,0.0,0.0
550,Hwang,Hee-chan,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,61,0.0,0.0
550,Hwang,Hee-chan,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,61,0.0,0.0
551,Joe,Hodge,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,45,0.0,0.0
551,Joe,Hodge,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,45,0.0,0.0
553,João Victor,Gomes da Silva,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,49,0.062,0.0139999999999999
553,João Victor,Gomes da Silva,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,49,0.062,0.0139999999999999
557,Mario,Lemina,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,50,0.088,0.022
557,Mario,Lemina,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,50,0.088,0.022
562,Daniel,Castelo Podence,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,55,0.0,0.0
562,Daniel,Castelo Podence,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,55,0.0,0.0
563,Rodrigo,Martins Gomes,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,52,0.0,0.0
563,Rodrigo,Martins Gomes,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,52,0.0,0.0
565,Pablo,Sarabia,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,51,0.0,0.0
565,Pablo,Sarabia,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,51,0.0,0.0
642,André,Trindade da Costa Neto,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,50,0.0,0.0
642,André,Trindade da Costa Neto,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,50,0.0,0.0
655,Carlos Roberto,Forbs Borges,20,3,WOL,BOU,1060,1130,1090,1160,1,1,24,3,13,55,0.0,0.0
655,Carlos Roberto,Forbs Borges,20,10,WOL,IPS,1060,1080,1090,1100,1,1,24,3,16,55,0.0,0.0
1,Fábio,Ferreira Vieira,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,3,13,54,0.0,0.0
1,Fábio,Ferreira Vieira,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,3,15,54,0.0,0.0
1,Fábio,Ferreira Vieira,1,7,ARS,CRY,1360,1100,1390,1090,0,1,24,3,17,54,0.0,0.0
7,Jorge Luiz,Frello Filho,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,3,13,48,0.0,0.0
7,Jorge Luiz,Frello Filho,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,3,15,48,0.0,0.0
7,Jorge Luiz,Frello Filho,1,7,ARS,CRY,1360,1100,1390,1090,0,1,24,3,17,48,0.0,0.0
9,Gabriel,Martinelli Silva,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,3,13,69,0.22,0.228
9,Gabriel,Martinelli Silva,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,3,15,69,0.22,0.228
9,Gabriel,Martinelli Silva,1,7,ARS,CRY,1360,1100,1390,1090,0,1,24,3,17,69,0.22,0.228
12,Ethan,Nwaneri,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,3,13,45,0.0,0.0
12,Ethan,Nwaneri,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,3,15,45,0.0,0.0
12,Ethan,Nwaneri,1,7,ARS,CRY,1360,1100,1390,1090,0,1,24,3,17,45,0.0,0.0
13,Martin,Ødegaard,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,3,13,82,0.1425,0.2425
13,Martin,Ødegaard,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,3,15,82,0.1425,0.2425
13,Martin,Ødegaard,1,7,ARS,CRY,1360,1100,1390,1090,0,1,24,3,17,82,0.1425,0.2425
16,Declan,Rice,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,3,13,63,0.098,0.162
16,Declan,Rice,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,3,15,63,0.098,0.162
16,Declan,Rice,1,7,ARS,CRY,1360,1100,1390,1090,0,1,24,3,17,63,0.098,0.162
17,Bukayo,Saka,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,3,13,101,0.2119999999999999,0.398
17,Bukayo,Saka,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,3,15,101,0.2119999999999999,0.398
17,Bukayo,Saka,1,7,ARS,CRY,1360,1100,1390,1090,0,1,24,3,17,101,0.2119999999999999,0.398
20,Thomas,Partey,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,3,13,50,0.0699999999999999,0.036
20,Thomas,Partey,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,3,15,50,0.0699999999999999,0.036
20,Thomas,Partey,1,7,ARS,CRY,1360,1100,1390,1090,0,1,24,3,17,50,0.0699999999999999,0.036
23,Leandro,Trossard,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,3,13,69,0.0,0.0
23,Leandro,Trossard,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,3,15,69,0.0,0.0
23,Leandro,Trossard,1,7,ARS,CRY,1360,1100,1390,1090,0,1,24,3,17,69,0.0,0.0
186,Raheem,Sterling,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,3,13,67,0.0,0.0
186,Raheem,Sterling,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,3,15,67,0.0,0.0
186,Raheem,Sterling,1,7,ARS,CRY,1360,1100,1390,1090,0,1,24,3,17,67,0.0,0.0
597,Myles,Lewis-Skelly,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,3,13,45,0.0,0.0
597,Myles,Lewis-Skelly,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,3,15,45,0.0,0.0
597,Myles,Lewis-Skelly,1,7,ARS,CRY,1360,1100,1390,1090,0,1,24,3,17,45,0.0,0.0
633,Mikel,Merino,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,3,13,60,0.0,0.0
633,Mikel,Merino,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,3,15,60,0.0,0.0
633,Mikel,Merino,1,7,ARS,CRY,1360,1100,1390,1090,0,1,24,3,17,60,0.0,0.0
638,Salah-Eddine,Oulad M'hand,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,3,13,45,0.0,0.0
638,Salah-Eddine,Oulad M'hand,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,3,15,45,0.0,0.0
638,Salah-Eddine,Oulad M'hand,1,7,ARS,CRY,1360,1100,1390,1090,0,1,24,3,17,45,0.0,0.0
659,Ismeal,Kabia,1,19,ARS,WHU,1360,1080,1390,1120,0,1,24,3,13,45,0.0,0.0
659,Ismeal,Kabia,1,9,ARS,FUL,1360,1100,1390,1100,0,1,24,3,15,45,0.0,0.0
659,Ismeal,Kabia,1,7,ARS,CRY,1360,1100,1390,1090,0,1,24,3,17,45,0.0,0.0
28,Leon,Bailey,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,63,0.066,0.152
28,Leon,Bailey,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,63,0.066,0.152
29,Ross,Barkley,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,52,0.0,0.0
29,Ross,Barkley,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,52,0.0,0.0
30,Enzo,Barrenechea,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,49,0.0,0.0
30,Enzo,Barrenechea,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,49,0.0,0.0
31,Emiliano,Buendía Stati,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,52,0.0,0.0
31,Emiliano,Buendía Stati,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,52,0.0,0.0
33,Leander,Dendoncker,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,45,0.0,0.0
33,Leander,Dendoncker,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,45,0.0,0.0
34,Moussa,Diaby,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,65,0.0,0.0
34,Moussa,Diaby,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,65,0.0,0.0
37,Lewis,Dobbin,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,50,0.0,0.0
37,Lewis,Dobbin,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,50,0.0,0.0
41,Samuel,Iling-Junior,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,54,0.0,0.0
41,Samuel,Iling-Junior,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,54,0.0,0.0
42,Boubacar,Kamara,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,50,0.0,0.0
